event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,n_sym_tourists_in_window,days_since_earliest_exposure,max_severity_score,tourism_proximate,max_severity_in_window,linkage_confidence,attributed_source,age_category,immunocompromised
GHE-01453,G-0013,2018-11-20,Susa,respiratory,moderate,17,1,1,background_seasonal,0,,0,False,none,0.0,non_tourism,adult_female,False
GHE-01454,G-0013,2018-12-10,Susa,respiratory,mild,3,1,0,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-01455,G-0013,2019-01-01,Susa,gastrointestinal,moderate,16,1,1,background_seasonal,8,5.0,2,True,moderate,0.98,tourism_attributed,adult_female,False
GHE-01456,G-0013,2019-01-31,Susa,respiratory,mild,6,1,0,background_seasonal,4,5.0,2,True,moderate,0.88,tourism_attributed,adult_female,False
GHE-01457,G-0013,2019-02-27,Susa,dermatological,moderate,13,1,1,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01458,G-0013,2019-03-01,Susa,respiratory,moderate,7,1,1,background_seasonal,5,2.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01459,G-0013,2019-03-30,Susa,respiratory,mild,6,1,0,tourism_linked,1,13.0,2,True,moderate,0.5,tourism_attributed,adult_female,False
GHE-01460,G-0013,2019-04-06,Susa,respiratory,moderate,14,1,0,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-01461,G-0013,2019-08-20,Susa,respiratory,mild,3,1,0,tourism_linked,5,4.0,2,True,moderate,0.98,tourism_attributed,adult_female,False
GHE-01462,G-0013,2019-08-22,Susa,respiratory,mild,3,1,0,background_seasonal,4,6.0,1,True,mild,0.83,tourism_attributed,adult_female,False
GHE-01463,G-0013,2019-10-04,Susa,gastrointestinal,severe,26,1,0,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-01464,G-0013,2019-11-11,Susa,respiratory,moderate,11,1,1,background_seasonal,1,0.0,2,True,moderate,0.62,tourism_attributed,adult_female,False
GHE-01465,G-0013,2019-11-15,Susa,respiratory,moderate,10,1,1,background_seasonal,1,4.0,2,True,moderate,0.58,tourism_attributed,adult_female,False
GHE-01466,G-0013,2019-12-14,Susa,other,mild,7,1,0,background_seasonal,4,7.0,2,True,moderate,0.88,tourism_attributed,adult_female,False
GHE-01467,G-0013,2019-12-19,Susa,dermatological,mild,8,1,0,background_seasonal,5,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01468,G-0013,2020-02-12,Susa,respiratory,mild,4,1,0,background_seasonal,2,4.0,2,True,moderate,0.68,tourism_attributed,adult_female,False
GHE-01469,G-0013,2020-02-22,Susa,dermatological,mild,4,1,0,background_seasonal,2,0.0,1,True,mild,0.67,tourism_attributed,adult_female,False
GHE-01470,G-0013,2020-03-23,Susa,respiratory,moderate,8,1,1,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01471,G-0013,2020-03-27,Susa,respiratory,moderate,12,1,1,tourism_linked,7,3.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01472,G-0013,2020-04-10,Susa,gastrointestinal,mild,6,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,adult_female,False
GHE-01473,G-0013,2020-04-15,Susa,respiratory,moderate,10,1,1,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01474,G-0013,2020-05-06,Susa,other,mild,8,1,0,background_seasonal,3,3.0,1,True,mild,0.77,tourism_attributed,adult_female,False
GHE-01475,G-0013,2020-06-01,Susa,respiratory,moderate,14,1,1,background_seasonal,1,1.0,1,True,mild,0.57,tourism_attributed,adult_female,False
GHE-01476,G-0013,2020-10-26,Susa,other,moderate,17,1,1,background_seasonal,6,3.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01477,G-0013,2021-01-05,Susa,respiratory,moderate,15,1,1,background_seasonal,4,3.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01478,G-0013,2021-01-11,Susa,respiratory,severe,26,1,1,background_seasonal,4,1.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01479,G-0013,2021-02-05,Susa,respiratory,mild,8,1,0,tourism_linked,7,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01480,G-0013,2021-02-14,Susa,respiratory,moderate,10,1,1,tourism_linked,5,6.0,2,True,moderate,0.98,tourism_attributed,adult_female,False
GHE-01481,G-0013,2021-03-20,Susa,respiratory,severe,16,1,1,background_seasonal,2,7.0,2,True,moderate,0.68,tourism_attributed,adult_female,False
GHE-01482,G-0013,2021-03-25,Susa,respiratory,mild,8,1,0,background_seasonal,2,0.0,2,True,moderate,0.72,tourism_attributed,adult_female,False
GHE-01483,G-0013,2021-04-24,Susa,respiratory,mild,5,1,0,background_seasonal,6,5.0,2,True,moderate,0.98,tourism_attributed,adult_female,False
GHE-01484,G-0013,2021-04-30,Susa,respiratory,moderate,9,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01485,G-0013,2021-08-22,Susa,respiratory,mild,7,1,0,tourism_linked,7,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01486,G-0013,2021-10-13,Susa,respiratory,mild,4,1,0,background_seasonal,3,8.0,2,True,moderate,0.74,tourism_attributed,adult_female,False
GHE-01487,G-0013,2021-10-26,Susa,respiratory,moderate,17,1,1,background_seasonal,3,4.0,2,True,moderate,0.78,tourism_attributed,adult_female,False
GHE-01488,G-0013,2021-10-30,Susa,respiratory,mild,6,1,0,background_seasonal,3,8.0,2,True,moderate,0.74,tourism_attributed,adult_female,False
GHE-01490,G-0013,2021-12-17,Susa,respiratory,mild,6,1,0,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-01491,G-0013,2022-01-16,Susa,gastrointestinal,mild,3,1,0,background_seasonal,4,4.0,1,True,mild,0.83,tourism_attributed,adult_female,False
GHE-01492,G-0013,2022-02-07,Susa,respiratory,mild,6,1,0,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01493,G-0013,2022-02-11,Susa,injury,severe,25,1,1,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01494,G-0013,2022-03-25,Susa,respiratory,severe,33,1,1,background_seasonal,4,3.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01495,G-0013,2022-04-30,Susa,other,moderate,10,1,1,background_seasonal,6,3.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01496,G-0013,2022-07-25,Susa,respiratory,moderate,17,1,0,tourism_linked,6,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01497,G-0013,2022-08-14,Susa,respiratory,mild,4,1,0,tourism_linked,7,2.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-01498,G-0013,2022-11-16,Susa,respiratory,mild,7,1,0,background_seasonal,3,0.0,1,True,mild,0.77,tourism_attributed,adult_female,False
GHE-01499,G-0013,2022-11-17,Susa,respiratory,severe,22,1,0,background_seasonal,5,0.0,1,True,mild,0.97,tourism_attributed,adult_female,False
GHE-01500,G-0013,2022-12-16,Susa,respiratory,mild,5,1,0,background_seasonal,5,5.0,1,True,mild,0.93,tourism_attributed,adult_female,False
GHE-01501,G-0013,2023-03-27,Susa,injury,mild,6,1,0,background_seasonal,2,0.0,2,True,moderate,0.72,tourism_attributed,adult_female,False
GHE-01502,G-0013,2023-04-02,Susa,other,moderate,11,1,1,background_seasonal,2,6.0,2,True,moderate,0.68,tourism_attributed,adult_female,False
GHE-01503,G-0013,2023-04-08,Susa,respiratory,mild,3,1,0,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-01504,G-0013,2023-04-30,Susa,respiratory,mild,8,1,0,tourism_linked,6,1.0,3,True,severe,1.0,tourism_attributed,adult_female,False
GHE-01505,G-0013,2023-05-12,Susa,respiratory,moderate,9,1,1,background_seasonal,4,5.0,3,True,severe,0.96,tourism_attributed,adult_female,False
GHE-01506,G-0013,2023-05-28,Susa,respiratory,mild,5,1,0,background_seasonal,3,8.0,1,True,mild,0.69,tourism_attributed,adult_female,False
GHE-01507,G-0013,2023-06-01,Susa,respiratory,mild,7,1,0,background_seasonal,1,12.0,1,True,mild,0.45,tourism_possible,adult_female,False
GHE-01508,G-0013,2023-06-29,Susa,respiratory,moderate,9,1,1,background_seasonal,8,5.0,1,True,mild,0.93,tourism_attributed,adult_female,False
GHE-01509,G-0013,2023-08-05,Susa,respiratory,severe,18,1,1,background_seasonal,4,2.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01510,G-0013,2023-08-21,Susa,respiratory,moderate,10,1,1,tourism_linked,6,4.0,2,True,moderate,0.98,tourism_attributed,adult_female,False
GHE-01511,G-0013,2023-08-31,Susa,respiratory,severe,17,1,1,tourism_linked,4,1.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01512,G-0013,2023-09-06,Susa,respiratory,moderate,18,1,1,background_seasonal,4,1.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01513,G-0013,2023-10-11,Susa,gastrointestinal,mild,8,1,0,background_seasonal,3,5.0,3,True,severe,0.86,tourism_attributed,adult_female,False
GHE-01514,G-0013,2023-10-14,Susa,respiratory,mild,4,1,0,background_seasonal,3,1.0,3,True,severe,0.9,tourism_attributed,adult_female,False
GHE-01515,G-0013,2023-10-21,Susa,respiratory,fatal,6,0,0,background_seasonal,4,1.0,2,True,moderate,0.92,tourism_attributed,adult_female,False
GHE-01516,G-0014,2015-01-13,Susa,respiratory,moderate,15,1,1,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01517,G-0014,2015-01-17,Susa,respiratory,severe,17,1,1,background_seasonal,4,2.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01518,G-0014,2015-01-25,Susa,respiratory,mild,6,1,0,background_seasonal,3,4.0,2,True,moderate,0.78,tourism_attributed,subadult,False
GHE-01519,G-0014,2015-02-14,Susa,respiratory,mild,7,1,0,tourism_linked,8,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01520,G-0014,2015-02-12,Susa,respiratory,mild,3,1,0,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01521,G-0014,2015-03-01,Susa,respiratory,mild,5,1,0,background_seasonal,4,2.0,1,True,mild,0.87,tourism_attributed,subadult,False
GHE-01522,G-0014,2015-03-07,Susa,respiratory,mild,7,1,0,tourism_linked,3,0.0,1,True,mild,0.77,tourism_attributed,subadult,False
GHE-01523,G-0014,2015-03-08,Susa,respiratory,mild,8,1,0,background_seasonal,3,1.0,1,True,mild,0.77,tourism_attributed,subadult,False
GHE-01524,G-0014,2015-03-29,Susa,respiratory,mild,7,1,0,background_seasonal,1,0.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-01525,G-0014,2015-03-31,Susa,respiratory,mild,8,1,0,background_seasonal,2,0.0,1,True,mild,0.67,tourism_attributed,subadult,False
GHE-01526,G-0014,2015-06-12,Susa,respiratory,severe,19,1,1,tourism_linked,4,3.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01527,G-0014,2015-07-05,Susa,respiratory,mild,3,1,0,background_seasonal,6,4.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-01528,G-0014,2015-07-29,Susa,respiratory,mild,3,1,0,tourism_linked,5,4.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-01529,G-0014,2015-10-11,Susa,injury,mild,7,1,0,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01530,G-0014,2015-10-30,Susa,respiratory,moderate,9,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01531,G-0014,2016-01-05,Susa,respiratory,mild,6,1,0,background_seasonal,9,0.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-01532,G-0014,2016-01-26,Susa,respiratory,mild,6,1,0,background_seasonal,2,3.0,2,True,moderate,0.72,tourism_attributed,subadult,False
GHE-01533,G-0014,2016-02-28,Susa,respiratory,mild,3,1,0,tourism_linked,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01534,G-0014,2016-03-03,Susa,respiratory,mild,6,1,0,tourism_linked,6,4.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-01535,G-0014,2016-04-01,Susa,respiratory,moderate,9,1,1,background_seasonal,4,5.0,3,True,severe,0.96,tourism_attributed,subadult,False
GHE-01536,G-0014,2016-04-14,Susa,respiratory,mild,8,1,0,background_seasonal,2,4.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01537,G-0014,2016-06-10,Susa,respiratory,mild,6,1,0,background_seasonal,9,2.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01538,G-0014,2016-08-15,Susa,respiratory,mild,7,1,0,background_seasonal,10,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01539,G-0014,2016-11-14,Susa,respiratory,mild,6,1,0,background_seasonal,1,8.0,2,True,moderate,0.54,tourism_attributed,subadult,False
GHE-01540,G-0014,2016-12-06,Susa,respiratory,moderate,14,1,1,background_seasonal,5,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01541,G-0014,2017-01-03,Susa,gastrointestinal,mild,6,1,0,background_seasonal,5,2.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01542,G-0014,2017-02-11,Susa,respiratory,mild,6,1,0,background_seasonal,3,1.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01543,G-0014,2017-02-23,Susa,respiratory,mild,5,1,0,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01544,G-0014,2017-03-13,Susa,dermatological,severe,35,1,1,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01545,G-0014,2017-03-14,Susa,dermatological,mild,7,1,0,background_seasonal,2,1.0,2,True,moderate,0.72,tourism_attributed,subadult,False
GHE-01546,G-0014,2017-04-01,Susa,respiratory,severe,31,1,1,background_seasonal,2,9.0,1,True,mild,0.59,tourism_attributed,subadult,False
GHE-01547,G-0014,2017-04-09,Susa,respiratory,fatal,5,0,1,tourism_linked,4,2.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01548,G-0014,2017-05-07,Susa,dermatological,mild,8,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01549,G-0014,2017-05-08,Susa,respiratory,mild,8,1,0,background_seasonal,3,1.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01550,G-0014,2017-08-30,Susa,gastrointestinal,mild,6,1,0,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01551,G-0014,2017-10-30,Susa,respiratory,moderate,14,1,1,background_seasonal,1,2.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-01552,G-0014,2017-11-23,Susa,respiratory,mild,3,1,0,background_seasonal,2,6.0,3,True,severe,0.76,tourism_attributed,subadult,False
GHE-01553,G-0014,2017-12-08,Susa,respiratory,mild,3,1,0,tourism_linked,8,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01554,G-0014,2018-01-16,Susa,gastrointestinal,fatal,9,0,1,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01555,G-0014,2018-01-17,Susa,respiratory,moderate,12,1,1,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01556,G-0014,2018-02-16,Susa,respiratory,moderate,14,1,0,background_seasonal,4,2.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01557,G-0014,2018-02-26,Susa,respiratory,mild,5,1,0,background_seasonal,4,7.0,1,True,mild,0.83,tourism_attributed,subadult,False
GHE-01558,G-0014,2018-04-23,Susa,respiratory,fatal,19,0,1,background_seasonal,6,6.0,1,True,mild,0.93,tourism_attributed,subadult,False
GHE-01559,G-0014,2018-08-01,Susa,respiratory,severe,20,1,1,tourism_linked,4,9.0,2,True,moderate,0.84,tourism_attributed,subadult,False
GHE-01560,G-0014,2018-08-08,Susa,respiratory,mild,5,1,0,background_seasonal,3,3.0,1,True,mild,0.77,tourism_attributed,subadult,False
GHE-01561,G-0014,2018-10-12,Susa,respiratory,moderate,7,1,1,background_seasonal,4,2.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01562,G-0014,2018-10-20,Susa,injury,mild,4,1,0,background_seasonal,5,6.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-01563,G-0014,2018-11-30,Susa,respiratory,mild,6,1,0,background_seasonal,1,8.0,1,True,mild,0.49,tourism_possible,subadult,False
GHE-01564,G-0014,2019-01-03,Susa,respiratory,mild,8,1,0,tourism_linked,8,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01565,G-0014,2019-01-16,Susa,gastrointestinal,mild,3,1,0,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01566,G-0014,2019-02-03,Susa,respiratory,mild,7,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01567,G-0014,2019-02-28,Susa,respiratory,moderate,8,1,1,tourism_linked,5,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01568,G-0014,2019-03-21,Susa,respiratory,mild,3,1,0,background_seasonal,2,4.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01569,G-0014,2019-03-30,Susa,respiratory,severe,32,1,1,background_seasonal,1,13.0,2,True,moderate,0.5,tourism_attributed,subadult,False
GHE-01570,G-0014,2019-06-11,Susa,respiratory,mild,6,1,0,tourism_linked,3,3.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01571,G-0014,2019-07-05,Susa,respiratory,mild,6,1,0,background_seasonal,5,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01572,G-0014,2019-11-15,Susa,respiratory,mild,7,1,0,background_seasonal,1,4.0,2,True,moderate,0.58,tourism_attributed,subadult,False
GHE-01573,G-0014,2019-11-22,Susa,respiratory,mild,6,1,0,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01574,G-0014,2019-11-24,Susa,respiratory,mild,6,1,0,background_seasonal,2,7.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01575,G-0014,2020-01-16,Susa,respiratory,mild,7,1,0,background_seasonal,4,2.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01576,G-0014,2020-03-17,Susa,dermatological,mild,7,1,0,background_seasonal,1,6.0,1,True,mild,0.53,tourism_attributed,subadult,False
GHE-01577,G-0014,2020-04-06,Susa,dermatological,mild,4,1,0,background_seasonal,5,13.0,2,True,moderate,0.9,tourism_attributed,subadult,False
GHE-01578,G-0014,2020-04-14,Susa,gastrointestinal,moderate,12,1,1,background_seasonal,3,2.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01579,G-0014,2020-04-30,Susa,gastrointestinal,moderate,13,1,0,background_seasonal,2,4.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01580,G-0014,2020-05-25,Susa,respiratory,mild,5,1,0,background_seasonal,6,8.0,1,True,mild,0.89,tourism_attributed,subadult,False
GHE-01581,G-0014,2020-05-31,Susa,respiratory,mild,7,1,0,background_seasonal,3,0.0,1,True,mild,0.77,tourism_attributed,subadult,False
GHE-01582,G-0014,2020-07-12,Susa,respiratory,mild,4,1,0,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-01583,G-0014,2020-08-29,Susa,respiratory,mild,8,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01584,G-0014,2020-09-28,Susa,respiratory,mild,4,1,0,tourism_linked,3,2.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01585,G-0014,2020-10-10,Susa,gastrointestinal,mild,6,1,0,background_seasonal,4,5.0,2,True,moderate,0.88,tourism_attributed,subadult,False
GHE-01586,G-0014,2020-10-14,Susa,respiratory,mild,3,1,0,background_seasonal,3,9.0,2,True,moderate,0.74,tourism_attributed,subadult,False
GHE-01587,G-0014,2020-11-29,Susa,respiratory,moderate,13,1,1,background_seasonal,1,13.0,1,True,mild,0.45,tourism_possible,subadult,False
GHE-01588,G-0014,2020-12-25,Susa,respiratory,fatal,8,0,0,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01589,G-0014,2021-01-21,Susa,respiratory,severe,35,1,0,background_seasonal,4,6.0,1,True,mild,0.83,tourism_attributed,subadult,False
GHE-01590,G-0014,2021-02-25,Susa,respiratory,moderate,18,1,0,tourism_linked,7,3.0,1,True,mild,0.97,tourism_attributed,subadult,False
GHE-01591,G-0014,2021-03-06,Susa,dermatological,mild,5,1,0,background_seasonal,4,8.0,2,True,moderate,0.84,tourism_attributed,subadult,False
GHE-01592,G-0014,2021-04-09,Susa,gastrointestinal,mild,5,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,subadult,False
GHE-01593,G-0014,2021-04-17,Susa,respiratory,mild,6,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-01594,G-0014,2021-04-22,Susa,respiratory,moderate,14,1,0,background_seasonal,6,3.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-01595,G-0014,2021-05-23,Susa,gastrointestinal,moderate,12,1,1,background_seasonal,3,2.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-01596,G-0014,2021-07-12,Susa,respiratory,moderate,16,1,0,background_seasonal,4,2.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-01597,G-0014,2021-09-14,Susa,respiratory,mild,8,1,0,tourism_linked,4,6.0,1,True,mild,0.83,tourism_attributed,subadult,False
