event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit,name,sex,age_years,age_category,immunocompromised,status,altitude_m,year,month,quarter,season,rainfall_mm,temp_mean_c,humidity_pct,is_respiratory,is_severe,is_fatal
GHE-02157,G-0018,2021-11-02,Susa,respiratory,moderate,15,True,True,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2021,11,4,wet_short,4.37,10.0,63.0,1,0,0
GHE-03302,G-0023,2021-02-23,Susa,respiratory,moderate,8,True,False,tourism_linked,2021-02-15,Munyinya,M,0,infant,False,alive,3200,2021,2,1,dry_short,0.98,12.4,77.4,1,0,0
GHE-03301,G-0023,2021-02-08,Susa,respiratory,moderate,9,True,False,maternal_intragroup,,Munyinya,M,0,infant,False,alive,3200,2021,2,1,dry_short,5.14,12.9,54.6,1,0,0
GHE-08469,G-0047,2018-11-12,Pablo,respiratory,moderate,15,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2018,11,4,wet_short,5.07,10.4,82.0,1,0,0
GHE-10833,G-0056,2017-09-29,Agasha,respiratory,moderate,13,True,True,tourism_linked,2017-09-25,Umwana,F,10,adult_female,False,alive,3100,2017,9,3,dry_long,4.57,15.1,59.8,1,0,0
GHE-11935,G-0065,2019-03-22,Agasha,respiratory,moderate,9,True,True,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2019,3,1,wet_long,3.89,9.8,92.7,1,0,0
GHE-06192,G-0030,2017-08-08,Pablo,respiratory,moderate,18,True,False,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2017,8,3,dry_long,1.05,13.5,67.9,1,0,0
GHE-06212,G-0030,2019-03-03,Pablo,dermatological,moderate,14,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2019,3,1,wet_long,21.78,11.4,83.2,0,0,0
GHE-02476,G-0020,2019-05-10,Susa,respiratory,moderate,15,True,True,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2019,5,2,wet_long,17.66,8.9,83.7,1,0,0
GHE-02475,G-0020,2019-05-07,Susa,respiratory,moderate,15,True,True,tourism_linked,2019-04-30,Zirikana,M,3,juvenile,False,alive,3200,2019,5,2,wet_long,1.4,10.4,95.4,1,0,0
GHE-06209,G-0030,2018-11-11,Pablo,respiratory,moderate,11,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2018,11,4,wet_short,15.74,11.6,69.1,1,0,0
GHE-06208,G-0030,2018-11-03,Pablo,respiratory,moderate,15,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2018,11,4,wet_short,1.78,10.4,66.9,1,0,0
GHE-06207,G-0030,2018-10-16,Pablo,respiratory,moderate,8,True,False,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2018,10,4,wet_short,5.35,11.4,71.7,1,0,0
GHE-08499,G-0047,2020-11-13,Pablo,respiratory,moderate,11,True,True,tourism_linked,2020-11-11,Titus,M,6,juvenile,False,alive,2900,2020,11,4,wet_short,5.02,10.0,72.2,1,0,0
GHE-08497,G-0047,2020-10-28,Pablo,respiratory,moderate,18,True,False,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2020,10,4,wet_short,1.27,11.3,81.4,1,0,0
GHE-08496,G-0047,2020-10-23,Pablo,respiratory,moderate,17,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2020,10,4,wet_short,10.92,10.7,71.7,1,0,0
GHE-02474,G-0020,2019-04-30,Susa,respiratory,moderate,12,True,False,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2019,4,2,wet_long,8.87,11.4,76.8,1,0,0
GHE-02473,G-0020,2019-04-26,Susa,respiratory,moderate,9,True,True,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2019,4,2,wet_long,13.37,12.4,80.2,1,0,0
GHE-10831,G-0056,2017-03-29,Agasha,respiratory,moderate,14,True,True,tourism_linked,2017-03-18,Umwana,F,10,adult_female,False,alive,3100,2017,3,1,wet_long,8.2,9.8,84.5,1,0,0
GHE-08491,G-0047,2020-04-12,Pablo,respiratory,moderate,7,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2020,4,2,wet_long,2.67,11.0,84.5,1,0,0
GHE-06196,G-0030,2017-11-03,Pablo,dermatological,moderate,17,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2017,11,4,wet_short,4.2,11.1,85.3,0,0,0
GHE-02471,G-0020,2019-04-15,Susa,respiratory,moderate,18,True,True,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2019,4,2,wet_long,16.17,9.0,74.5,1,0,0
GHE-02469,G-0020,2019-03-31,Susa,dermatological,moderate,18,True,False,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2019,3,1,wet_long,11.82,11.5,74.3,0,0,0
GHE-02196,G-0018,2023-10-01,Susa,respiratory,moderate,14,True,True,tourism_linked,2023-09-27,Giraneza,M,6,juvenile,False,alive,3200,2023,10,4,wet_short,16.92,10.1,73.9,1,0,0
GHE-06227,G-0030,2020-04-02,Pablo,respiratory,moderate,8,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2020,4,2,wet_long,5.94,11.5,86.5,1,0,0
GHE-10828,G-0056,2016-10-16,Agasha,respiratory,moderate,10,True,False,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2016,10,4,wet_short,2.1,11.3,81.3,1,0,0
GHE-08486,G-0047,2020-02-08,Pablo,respiratory,moderate,16,True,True,tourism_linked,2020-02-01,Titus,M,6,juvenile,False,alive,2900,2020,2,1,dry_short,0.25,13.0,62.0,1,0,0
GHE-06224,G-0030,2020-01-25,Pablo,respiratory,moderate,11,True,True,tourism_linked,2020-01-12,Vubu,M,16,adult_male,False,alive,2900,2020,1,1,dry_short,1.3,13.0,66.6,1,0,0
GHE-02195,G-0018,2023-09-17,Susa,respiratory,moderate,16,True,False,tourism_linked,2023-09-13,Giraneza,M,6,juvenile,False,alive,3200,2023,9,3,dry_long,2.02,12.1,62.8,1,0,0
GHE-10826,G-0056,2016-10-02,Agasha,respiratory,moderate,8,True,False,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2016,10,4,wet_short,0.27,11.1,73.5,1,0,0
GHE-10008,G-0050,2023-11-06,Pablo,respiratory,moderate,13,True,True,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,11,4,wet_short,3.55,9.9,75.7,1,0,0
GHE-08519,G-0047,2021-09-24,Pablo,gastrointestinal,moderate,12,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2021,9,3,dry_long,2.78,12.6,69.7,0,0,0
GHE-08518,G-0047,2021-07-06,Pablo,respiratory,moderate,16,True,True,tourism_linked,2021-07-03,Titus,M,6,juvenile,False,alive,2900,2021,7,3,dry_long,2.15,14.2,59.5,1,0,0
GHE-10007,G-0050,2023-11-01,Pablo,respiratory,moderate,14,True,False,maternal_intragroup,,Amahoro,F,2,infant,False,alive,2900,2023,11,4,wet_short,3.77,8.5,72.3,1,0,0
GHE-08515,G-0047,2021-06-03,Pablo,respiratory,moderate,12,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2021,6,2,dry_long,1.33,13.3,57.5,1,0,0
GHE-06216,G-0030,2019-05-22,Pablo,respiratory,moderate,17,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2019,5,2,wet_long,14.96,11.0,72.0,1,0,0
GHE-11934,G-0065,2019-03-21,Agasha,gastrointestinal,moderate,7,True,True,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2019,3,1,wet_long,14.3,13.8,74.2,0,0,0
GHE-10824,G-0056,2016-08-09,Agasha,respiratory,moderate,16,True,True,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2016,8,3,dry_long,0.65,11.7,62.6,1,0,0
GHE-06213,G-0030,2019-04-07,Pablo,respiratory,moderate,8,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2019,4,2,wet_long,5.93,9.8,83.4,1,0,0
GHE-08511,G-0047,2021-04-04,Pablo,respiratory,moderate,14,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2021,4,2,wet_long,16.93,10.8,80.8,1,0,0
GHE-06247,G-0030,2021-07-26,Pablo,respiratory,moderate,10,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2021,7,3,dry_long,0.18,14.1,68.9,1,0,0
GHE-09999,G-0050,2023-09-27,Pablo,respiratory,moderate,17,True,True,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,9,3,dry_long,1.58,13.2,57.8,1,0,0
GHE-02153,G-0018,2021-07-28,Susa,respiratory,moderate,8,True,True,tourism_linked,2021-07-21,Giraneza,M,6,juvenile,False,alive,3200,2021,7,3,dry_long,1.68,14.0,62.1,1,0,0
GHE-09996,G-0050,2023-09-17,Pablo,respiratory,moderate,8,True,True,tourism_linked,2023-09-05,Amahoro,F,2,infant,False,alive,2900,2023,9,3,dry_long,2.02,12.1,62.8,1,0,0
GHE-08504,G-0047,2021-01-30,Pablo,respiratory,moderate,11,True,False,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2021,1,1,dry_short,8.74,11.7,71.1,1,0,0
GHE-09995,G-0050,2023-08-28,Pablo,respiratory,moderate,16,True,False,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,8,3,dry_long,2.33,12.2,57.6,1,0,0
GHE-10859,G-0056,2020-07-15,Agasha,respiratory,moderate,9,True,True,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2020,7,3,dry_long,0.87,14.3,53.9,1,0,0
GHE-08537,G-0047,2022-08-15,Pablo,respiratory,moderate,15,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2022,8,3,dry_long,1.45,13.9,60.8,1,0,0
GHE-09992,G-0050,2023-07-07,Pablo,respiratory,moderate,9,True,True,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,7,3,dry_long,0.53,14.6,64.6,1,0,0
GHE-06234,G-0030,2021-01-10,Pablo,respiratory,moderate,9,True,True,tourism_linked,2021-01-02,Vubu,M,16,adult_male,False,alive,2900,2021,1,1,dry_short,5.14,13.4,51.2,1,0,0
GHE-11932,G-0065,2019-02-12,Agasha,gastrointestinal,moderate,14,True,True,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2019,2,1,dry_short,4.92,12.2,56.5,0,0,0
GHE-08534,G-0047,2022-05-23,Pablo,respiratory,moderate,13,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2022,5,2,wet_long,21.24,10.5,84.7,1,0,0
GHE-06230,G-0030,2020-10-26,Pablo,respiratory,moderate,17,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2020,10,4,wet_short,9.3,12.8,77.6,1,0,0
GHE-08533,G-0047,2022-05-09,Pablo,dermatological,moderate,9,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2022,5,2,wet_long,5.22,11.8,83.2,0,0,0
GHE-09990,G-0050,2023-05-31,Pablo,respiratory,moderate,16,True,True,maternal_intragroup,,Amahoro,F,2,infant,False,alive,2900,2023,5,2,wet_long,7.91,10.3,84.8,1,0,0
GHE-06266,G-0030,2022-10-04,Pablo,respiratory,moderate,7,True,True,tourism_linked,2022-09-24,Vubu,M,16,adult_male,False,alive,2900,2022,10,4,wet_short,11.14,12.0,87.8,1,0,0
GHE-12271,G-0066,2019-03-26,Agasha,gastrointestinal,moderate,16,True,True,background_seasonal,,Agakura,F,0,infant,False,alive,3100,2019,3,1,wet_long,1.61,10.4,86.5,0,0,0
GHE-06263,G-0030,2022-04-20,Pablo,gastrointestinal,moderate,8,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2022,4,2,wet_long,5.2,9.8,77.5,0,0,0
GHE-06262,G-0030,2022-04-19,Pablo,respiratory,moderate,9,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2022,4,2,wet_long,34.55,10.5,77.2,1,0,0
GHE-09988,G-0050,2023-05-20,Pablo,gastrointestinal,moderate,13,True,True,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,5,2,wet_long,4.97,7.9,76.8,0,0,0
GHE-10855,G-0056,2019-11-10,Agasha,respiratory,moderate,18,True,True,tourism_linked,2019-11-01,Umwana,F,10,adult_female,False,alive,3100,2019,11,4,wet_short,3.72,9.6,66.9,1,0,0
GHE-10030,G-0052,2015-04-12,Pablo,gastrointestinal,moderate,12,True,False,background_seasonal,,Akaranga,F,1,infant,False,alive,2900,2015,4,2,wet_long,7.61,8.3,89.3,0,0,0
GHE-06256,G-0030,2021-12-25,Pablo,respiratory,moderate,12,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2021,12,4,dry_short,0.68,12.8,59.5,1,0,0
GHE-02150,G-0018,2021-05-01,Susa,respiratory,moderate,9,True,True,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2021,5,2,wet_long,2.17,10.9,80.1,1,0,0
GHE-06253,G-0030,2021-11-04,Pablo,respiratory,moderate,13,True,False,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2021,11,4,wet_short,4.1,11.2,71.0,1,0,0
GHE-02149,G-0018,2021-04-26,Susa,respiratory,moderate,14,True,True,tourism_linked,2021-04-12,Giraneza,M,6,juvenile,False,alive,3200,2021,4,2,wet_long,19.86,11.0,77.1,1,0,0
GHE-08524,G-0047,2022-01-03,Pablo,respiratory,moderate,13,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2022,1,1,dry_short,1.29,12.5,66.4,1,0,0
GHE-06250,G-0030,2021-10-18,Pablo,respiratory,moderate,14,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2021,10,4,wet_short,8.98,12.4,71.2,1,0,0
GHE-10851,G-0056,2019-07-30,Agasha,respiratory,moderate,14,True,False,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2019,7,3,dry_long,0.44,14.9,55.1,1,0,0
GHE-08555,G-0047,2023-05-04,Pablo,respiratory,moderate,14,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,5,2,wet_long,3.21,9.9,82.7,1,0,0
GHE-03295,G-0023,2020-12-20,Susa,respiratory,moderate,18,True,True,tourism_linked,2020-12-17,Munyinya,M,0,infant,False,alive,3200,2020,12,4,dry_short,1.91,13.7,59.1,1,0,0
GHE-10850,G-0056,2019-06-01,Agasha,respiratory,moderate,14,True,True,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2019,6,2,dry_long,1.45,14.0,54.6,1,0,0
GHE-08553,G-0047,2023-04-09,Pablo,gastrointestinal,moderate,10,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,4,2,wet_long,7.96,9.8,75.6,0,0,0
GHE-02148,G-0018,2021-04-12,Susa,respiratory,moderate,10,True,True,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2021,4,2,wet_long,10.19,11.9,85.4,1,0,0
GHE-03289,G-0023,2020-11-27,Susa,respiratory,moderate,18,True,False,maternal_intragroup,,Munyinya,M,0,infant,False,alive,3200,2020,11,4,wet_short,19.64,11.3,70.6,1,0,0
GHE-08551,G-0047,2023-04-04,Pablo,gastrointestinal,moderate,14,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,4,2,wet_long,2.85,10.0,87.1,0,0,0
GHE-03286,G-0023,2020-11-08,Susa,respiratory,moderate,12,True,True,maternal_intragroup,,Munyinya,M,0,infant,False,alive,3200,2020,11,4,wet_short,3.18,10.9,75.3,1,0,0
GHE-10022,G-0052,2015-02-27,Pablo,respiratory,moderate,8,True,True,maternal_intragroup,,Akaranga,F,1,infant,False,alive,2900,2015,2,1,dry_short,5.01,12.9,54.9,1,0,0
GHE-10020,G-0052,2015-02-15,Pablo,respiratory,moderate,11,True,True,tourism_linked,2015-02-11,Akaranga,F,1,infant,False,alive,2900,2015,2,1,dry_short,3.0,12.8,69.2,1,0,0
GHE-08548,G-0047,2023-03-07,Pablo,respiratory,moderate,12,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,3,1,wet_long,4.82,10.2,90.2,1,0,0
GHE-02147,G-0018,2021-03-15,Susa,respiratory,moderate,8,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2021,3,1,wet_long,2.69,11.9,76.1,1,0,0
GHE-08546,G-0047,2023-02-19,Pablo,respiratory,moderate,10,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,2,1,dry_short,1.58,10.7,62.8,1,0,0
GHE-08545,G-0047,2023-02-17,Pablo,respiratory,moderate,10,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,2,1,dry_short,8.36,12.6,60.7,1,0,0
GHE-06270,G-0030,2023-02-26,Pablo,gastrointestinal,moderate,7,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2023,2,1,dry_short,0.9,12.2,61.7,0,0,0
GHE-11929,G-0065,2018-12-25,Agasha,other,moderate,10,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2018,12,4,dry_short,0.53,13.2,65.2,0,0,0
GHE-10016,G-0052,2015-01-06,Pablo,respiratory,moderate,8,True,True,maternal_intragroup,,Akaranga,F,1,infant,False,alive,2900,2015,1,1,dry_short,9.55,13.4,61.5,1,0,0
GHE-06290,G-0031,2016-01-20,Pablo,gastrointestinal,moderate,11,True,True,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2016,1,1,dry_short,5.12,13.2,63.7,0,0,0
GHE-11928,G-0065,2018-12-13,Agasha,other,moderate,12,True,True,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2018,12,4,dry_short,2.31,12.9,64.9,0,0,0
GHE-10013,G-0050,2023-11-27,Pablo,injury,moderate,18,True,False,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,11,4,wet_short,2.33,12.1,60.3,0,0,0
GHE-08540,G-0047,2022-10-14,Pablo,respiratory,moderate,18,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2022,10,4,wet_short,0.29,12.4,75.8,1,0,0
GHE-10845,G-0056,2018-12-07,Agasha,gastrointestinal,moderate,13,True,True,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2018,12,4,dry_short,1.36,12.2,61.1,0,0,0
GHE-06281,G-0031,2015-04-02,Pablo,respiratory,moderate,8,True,True,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2015,4,2,wet_long,1.66,10.6,82.4,1,0,0
GHE-06280,G-0031,2015-03-04,Pablo,respiratory,moderate,8,True,True,tourism_linked,2015-02-18,Keza,M,12,adult_male,False,alive,2900,2015,3,1,wet_long,51.56,9.6,70.4,1,0,0
GHE-11353,G-0061,2018-06-18,Agasha,respiratory,moderate,8,True,True,background_seasonal,,Umugeni,F,26,adult_female,False,alive,3100,2018,6,2,dry_long,1.61,15.0,61.7,1,0,0
GHE-06277,G-0030,2023-11-23,Pablo,respiratory,moderate,12,True,False,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2023,11,4,wet_short,1.37,12.7,82.0,1,0,0
GHE-06276,G-0030,2023-10-26,Pablo,dermatological,moderate,7,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2023,10,4,wet_short,1.27,11.7,71.7,0,0,0
GHE-08569,G-0048,2015-02-06,Pablo,respiratory,moderate,16,True,True,tourism_linked,2015-01-24,Gukora,F,2,infant,False,alive,2900,2015,2,1,dry_short,5.59,12.7,56.0,1,0,0
GHE-06274,G-0030,2023-09-09,Pablo,respiratory,moderate,7,True,True,background_seasonal,,Vubu,M,16,adult_male,False,alive,2900,2023,9,3,dry_long,1.36,12.3,51.0,1,0,0
GHE-10009,G-0050,2023-11-17,Pablo,respiratory,moderate,18,True,True,background_seasonal,,Amahoro,F,2,infant,False,alive,2900,2023,11,4,wet_short,4.85,12.2,74.8,1,0,0
GHE-06312,G-0031,2018-01-02,Pablo,respiratory,moderate,17,True,True,tourism_linked,2017-12-31,Keza,M,12,adult_male,False,alive,2900,2018,1,1,dry_short,8.48,14.2,64.8,1,0,0
GHE-02463,G-0020,2019-02-21,Susa,respiratory,moderate,11,True,False,tourism_linked,2019-02-08,Zirikana,M,3,juvenile,False,alive,3200,2019,2,1,dry_short,0.28,13.5,64.9,1,0,0
GHE-08566,G-0047,2023-10-31,Pablo,respiratory,moderate,18,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,10,4,wet_short,3.37,12.2,77.2,1,0,0
GHE-02462,G-0020,2019-02-18,Susa,respiratory,moderate,7,True,True,tourism_linked,2019-02-06,Zirikana,M,3,juvenile,False,alive,3200,2019,2,1,dry_short,0.97,13.2,67.1,1,0,0
GHE-06307,G-0031,2017-10-02,Pablo,respiratory,moderate,10,True,True,tourism_linked,2017-09-25,Keza,M,12,adult_male,False,alive,2900,2017,10,4,wet_short,16.68,11.1,67.5,1,0,0
GHE-06306,G-0031,2017-08-08,Pablo,respiratory,moderate,16,True,True,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2017,8,3,dry_long,1.05,13.5,67.9,1,0,0
GHE-06305,G-0031,2017-06-21,Pablo,gastrointestinal,moderate,14,True,False,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2017,6,2,dry_long,5.78,12.9,50.9,0,0,0
GHE-08564,G-0047,2023-10-16,Pablo,respiratory,moderate,8,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,10,4,wet_short,1.3,9.6,66.2,1,0,0
GHE-06303,G-0031,2017-05-01,Pablo,injury,moderate,17,True,True,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2017,5,2,wet_long,4.45,10.7,93.9,0,0,0
GHE-08563,G-0047,2023-10-12,Pablo,respiratory,moderate,12,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,10,4,wet_short,0.9,11.5,71.8,1,0,0
GHE-10842,G-0056,2018-09-10,Agasha,other,moderate,12,True,True,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2018,9,3,dry_long,0.69,13.2,61.6,0,0,0
GHE-08560,G-0047,2023-08-17,Pablo,respiratory,moderate,10,True,True,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,8,3,dry_long,0.63,14.9,55.9,1,0,0
GHE-12289,G-0066,2019-06-13,Agasha,respiratory,moderate,9,True,True,background_seasonal,,Agakura,F,0,infant,False,alive,3100,2019,6,2,dry_long,1.04,13.8,60.4,1,0,0
GHE-08558,G-0047,2023-07-15,Pablo,gastrointestinal,moderate,8,True,False,background_seasonal,,Titus,M,6,juvenile,False,alive,2900,2023,7,3,dry_long,2.32,12.3,58.8,0,0,0
GHE-11351,G-0061,2018-01-06,Agasha,respiratory,moderate,17,True,False,background_seasonal,,Umugeni,F,26,adult_female,False,alive,3100,2018,1,1,dry_short,0.17,13.0,72.9,1,0,0
GHE-11350,G-0061,2017-11-28,Agasha,respiratory,moderate,17,True,True,background_seasonal,,Umugeni,F,26,adult_female,False,alive,3100,2017,11,4,wet_short,4.64,11.2,73.0,1,0,0
GHE-02880,G-0022,2019-11-02,Susa,respiratory,moderate,7,True,True,background_seasonal,,Ubumwe,M,5,juvenile,False,alive,3200,2019,11,4,wet_short,5.4,11.8,78.7,1,0,0
GHE-11926,G-0065,2018-11-19,Agasha,respiratory,moderate,15,True,False,tourism_linked,2018-11-08,Akagera,M,6,juvenile,False,alive,3100,2018,11,4,wet_short,2.09,11.7,82.3,1,0,0
GHE-02878,G-0022,2019-10-17,Susa,respiratory,moderate,12,True,True,background_seasonal,,Ubumwe,M,5,juvenile,False,alive,3200,2019,10,4,wet_short,13.99,12.2,81.7,1,0,0
GHE-02877,G-0022,2019-10-04,Susa,dermatological,moderate,15,True,True,background_seasonal,,Ubumwe,M,5,juvenile,False,alive,3200,2019,10,4,wet_short,2.34,11.1,73.4,0,0,0
GHE-06325,G-0031,2018-07-24,Pablo,respiratory,moderate,12,True,True,tourism_linked,2018-07-15,Keza,M,12,adult_male,False,alive,2900,2018,7,3,dry_long,0.19,13.5,52.7,1,0,0
GHE-02455,G-0020,2018-11-05,Susa,respiratory,moderate,11,True,True,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2018,11,4,wet_short,0.47,12.4,91.8,1,0,0
GHE-06323,G-0031,2018-05-25,Pablo,other,moderate,10,True,True,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2018,5,2,wet_long,22.38,9.1,75.1,0,0,0
GHE-06322,G-0031,2018-05-21,Pablo,dermatological,moderate,9,True,False,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2018,5,2,wet_long,1.68,9.7,81.2,0,0,0
GHE-10874,G-0056,2022-02-28,Agasha,respiratory,moderate,18,True,False,background_seasonal,,Umwana,F,10,adult_female,False,alive,3100,2022,2,1,dry_short,1.32,14.7,70.8,1,0,0
GHE-12348,G-0066,2020-06-08,Agasha,gastrointestinal,moderate,13,True,False,background_seasonal,,Agakura,F,0,infant,False,alive,3100,2020,6,2,dry_long,0.29,13.2,68.6,0,0,0
GHE-06318,G-0031,2018-04-16,Pablo,other,moderate,7,True,False,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2018,4,2,wet_long,4.35,12.2,78.0,0,0,0
GHE-02452,G-0020,2018-10-27,Susa,gastrointestinal,moderate,10,True,False,background_seasonal,,Zirikana,M,3,juvenile,False,alive,3200,2018,10,4,wet_short,2.98,10.7,79.0,0,0,0
GHE-02872,G-0022,2019-08-18,Susa,respiratory,moderate,17,True,True,tourism_linked,2019-08-12,Ubumwe,M,5,juvenile,False,alive,3200,2019,8,3,dry_long,3.12,14.9,50.9,1,0,0
GHE-11964,G-0065,2020-11-02,Agasha,gastrointestinal,moderate,10,True,True,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2020,11,4,wet_short,4.2,10.8,71.8,0,0,0
GHE-06314,G-0031,2018-02-17,Pablo,gastrointestinal,moderate,10,True,True,background_seasonal,,Keza,M,12,adult_male,False,alive,2900,2018,2,1,dry_short,0.76,13.3,56.3,0,0,0
