date,year,month,day_of_year,season,rainfall_mm,temp_max_c,temp_min_c,temp_mean_c,humidity_pct
2018-03-24,2018,3,83,wet_long,14.64,14.6,6.4,10.5,78.6
2018-03-25,2018,3,84,wet_long,1.47,14.5,7.8,11.2,75.3
2018-03-26,2018,3,85,wet_long,11.82,12.7,6.0,9.4,78.1
2018-03-27,2018,3,86,wet_long,11.31,14.3,5.3,9.8,81.5
2018-03-28,2018,3,87,wet_long,69.27,13.9,7.1,10.5,81.3
2018-03-29,2018,3,88,wet_long,18.09,15.3,8.7,12.0,85.4
2018-03-30,2018,3,89,wet_long,1.49,18.1,7.4,12.8,74.3
2018-03-31,2018,3,90,wet_long,7.97,16.0,5.6,10.8,78.7
2018-04-01,2018,4,91,wet_long,3.77,16.4,6.8,11.6,70.8
2018-04-02,2018,4,92,wet_long,18.16,12.3,6.8,9.6,91.4
2018-04-03,2018,4,93,wet_long,1.7,13.1,6.4,9.8,94.6
2018-04-04,2018,4,94,wet_long,12.82,11.6,6.3,8.9,82.5
2018-04-05,2018,4,95,wet_long,36.04,15.0,8.8,11.9,78.8
2018-04-06,2018,4,96,wet_long,0.97,12.8,7.9,10.3,82.6
2018-04-07,2018,4,97,wet_long,52.0,13.4,7.0,10.2,79.4
2018-04-08,2018,4,98,wet_long,25.63,15.7,7.0,11.4,80.5
2018-04-09,2018,4,99,wet_long,0.99,11.5,4.8,8.1,82.2
2018-04-10,2018,4,100,wet_long,13.47,13.8,5.7,9.8,76.1
2018-04-11,2018,4,101,wet_long,5.66,16.0,7.1,11.6,82.1
2018-04-12,2018,4,102,wet_long,38.9,14.8,5.7,10.2,91.3
2018-04-13,2018,4,103,wet_long,14.84,13.9,7.7,10.8,77.0
2018-04-14,2018,4,104,wet_long,5.5,15.8,8.9,12.4,78.9
2018-04-15,2018,4,105,wet_long,1.93,13.7,8.8,11.2,91.7
2018-04-16,2018,4,106,wet_long,4.35,15.1,9.2,12.2,78.0
2018-04-17,2018,4,107,wet_long,14.22,14.4,4.6,9.5,81.7
2018-04-18,2018,4,108,wet_long,14.76,13.6,5.6,9.6,85.1
2018-04-19,2018,4,109,wet_long,0.72,17.3,8.5,12.9,84.5
2018-04-20,2018,4,110,wet_long,10.86,14.1,5.0,9.6,93.5
2018-04-21,2018,4,111,wet_long,1.2,13.8,8.1,11.0,86.3
2018-04-22,2018,4,112,wet_long,7.56,15.8,5.6,10.7,80.9
2018-04-23,2018,4,113,wet_long,5.57,15.5,6.2,10.8,78.1
2018-04-24,2018,4,114,wet_long,1.94,16.8,6.8,11.8,72.4
2018-04-25,2018,4,115,wet_long,6.3,12.7,8.3,10.5,81.4
2018-04-26,2018,4,116,wet_long,6.99,14.1,7.5,10.8,87.8
2018-04-27,2018,4,117,wet_long,5.48,12.5,8.2,10.3,83.2
2018-04-28,2018,4,118,wet_long,10.4,13.9,8.5,11.2,87.4
2018-04-29,2018,4,119,wet_long,25.27,15.8,7.6,11.7,83.0
2018-04-30,2018,4,120,wet_long,7.63,16.1,6.6,11.3,91.7
2018-05-01,2018,5,121,wet_long,26.07,14.2,6.2,10.2,83.9
2018-05-02,2018,5,122,wet_long,7.2,13.7,7.1,10.4,82.8
2018-05-03,2018,5,123,wet_long,17.08,14.6,6.2,10.4,87.8
2018-05-04,2018,5,124,wet_long,8.0,13.8,7.6,10.7,86.0
2018-05-05,2018,5,125,wet_long,25.96,14.4,9.8,12.1,83.5
2018-05-06,2018,5,126,wet_long,0.4,14.4,5.5,10.0,81.7
2018-05-07,2018,5,127,wet_long,5.58,11.0,6.0,8.5,78.0
2018-05-08,2018,5,128,wet_long,13.95,13.7,8.8,11.2,81.6
2018-05-09,2018,5,129,wet_long,2.8,14.2,5.8,10.0,79.5
2018-05-10,2018,5,130,wet_long,8.34,12.6,6.6,9.6,81.8
2018-05-11,2018,5,131,wet_long,42.85,15.5,7.2,11.4,90.7
2018-05-12,2018,5,132,wet_long,8.73,18.4,7.6,13.0,78.6
2018-05-13,2018,5,133,wet_long,10.99,14.4,5.9,10.1,77.9
2018-05-14,2018,5,134,wet_long,1.51,14.8,6.5,10.7,84.5
2018-05-15,2018,5,135,wet_long,15.07,14.5,8.0,11.3,85.7
2018-05-16,2018,5,136,wet_long,17.3,14.5,8.0,11.3,89.6
2018-05-17,2018,5,137,wet_long,5.2,10.7,6.4,8.5,91.4
2018-05-18,2018,5,138,wet_long,1.44,12.0,8.4,10.2,80.6
2018-05-19,2018,5,139,wet_long,13.8,13.7,4.8,9.3,88.3
2018-05-20,2018,5,140,wet_long,7.13,13.5,6.7,10.1,65.0
2018-05-21,2018,5,141,wet_long,1.68,12.8,6.7,9.7,81.2
2018-05-22,2018,5,142,wet_long,13.54,13.2,6.8,10.0,79.3
2018-05-23,2018,5,143,wet_long,0.39,14.0,6.7,10.3,79.3
2018-05-24,2018,5,144,wet_long,21.05,16.1,7.4,11.8,79.8
2018-05-25,2018,5,145,wet_long,22.38,12.3,5.9,9.1,75.1
2018-05-26,2018,5,146,wet_long,13.04,13.5,6.6,10.1,72.4
2018-05-27,2018,5,147,wet_long,4.37,14.9,4.4,9.6,84.5
2018-05-28,2018,5,148,wet_long,16.27,14.0,6.3,10.1,78.1
2018-05-29,2018,5,149,wet_long,31.04,14.3,7.2,10.7,89.3
2018-05-30,2018,5,150,wet_long,5.66,13.3,6.1,9.7,76.0
2018-05-31,2018,5,151,wet_long,5.2,16.1,7.8,11.9,83.3
2018-06-01,2018,6,152,dry_long,0.89,18.6,8.4,13.5,61.7
2018-06-02,2018,6,153,dry_long,0.24,16.6,7.0,11.8,58.4
2018-06-03,2018,6,154,dry_long,1.13,20.0,10.7,15.4,64.6
2018-06-04,2018,6,155,dry_long,0.24,16.6,9.8,13.2,72.5
2018-06-05,2018,6,156,dry_long,0.92,18.1,9.2,13.6,56.5
2018-06-06,2018,6,157,dry_long,1.47,16.7,9.2,13.0,55.3
2018-06-07,2018,6,158,dry_long,0.85,15.5,10.1,12.8,59.2
2018-06-08,2018,6,159,dry_long,1.79,18.6,10.8,14.7,54.6
2018-06-09,2018,6,160,dry_long,1.06,15.9,9.3,12.6,58.6
2018-06-10,2018,6,161,dry_long,2.25,16.1,8.0,12.0,53.0
2018-06-11,2018,6,162,dry_long,3.46,15.9,10.5,13.2,56.7
2018-06-12,2018,6,163,dry_long,5.15,19.1,7.8,13.5,41.8
2018-06-13,2018,6,164,dry_long,0.77,17.4,9.1,13.2,62.9
2018-06-14,2018,6,165,dry_long,0.86,17.3,8.9,13.1,50.9
2018-06-15,2018,6,166,dry_long,0.47,15.0,12.4,13.7,72.6
2018-06-16,2018,6,167,dry_long,0.1,16.9,10.7,13.8,55.6
2018-06-17,2018,6,168,dry_long,2.25,17.1,7.9,12.5,67.0
2018-06-18,2018,6,169,dry_long,1.61,20.2,9.7,15.0,61.7
2018-06-19,2018,6,170,dry_long,0.75,16.8,8.7,12.7,56.0
2018-06-20,2018,6,171,dry_long,4.43,18.9,9.1,14.0,67.7
2018-06-21,2018,6,172,dry_long,0.58,16.0,10.0,13.0,62.8
2018-06-22,2018,6,173,dry_long,0.65,19.7,11.4,15.6,53.3
2018-06-23,2018,6,174,dry_long,0.62,16.0,8.6,12.3,46.5
2018-06-24,2018,6,175,dry_long,2.86,17.4,11.8,14.6,49.6
2018-06-25,2018,6,176,dry_long,2.84,18.2,7.2,12.7,69.0
2018-06-26,2018,6,177,dry_long,0.93,14.9,11.1,13.0,49.8
2018-06-27,2018,6,178,dry_long,4.58,18.4,10.8,14.6,54.4
2018-06-28,2018,6,179,dry_long,3.71,16.0,8.4,12.2,66.9
2018-06-29,2018,6,180,dry_long,0.73,18.3,10.4,14.3,57.9
2018-06-30,2018,6,181,dry_long,0.89,16.9,10.8,13.9,61.6
2018-07-01,2018,7,182,dry_long,0.61,17.4,10.6,14.0,68.4
2018-07-02,2018,7,183,dry_long,0.66,19.8,11.1,15.4,66.3
2018-07-03,2018,7,184,dry_long,4.85,17.0,9.2,13.1,68.6
2018-07-04,2018,7,185,dry_long,5.49,15.4,10.6,13.0,56.4
2018-07-05,2018,7,186,dry_long,0.4,15.7,11.3,13.5,50.6
2018-07-06,2018,7,187,dry_long,1.01,19.8,11.4,15.6,67.2
2018-07-07,2018,7,188,dry_long,0.11,17.0,8.7,12.8,62.5
2018-07-08,2018,7,189,dry_long,0.42,16.9,10.4,13.7,55.0
2018-07-09,2018,7,190,dry_long,1.53,20.4,9.6,15.0,67.1
2018-07-10,2018,7,191,dry_long,0.91,16.8,11.3,14.0,62.0
2018-07-11,2018,7,192,dry_long,0.4,16.8,11.3,14.1,55.7
2018-07-12,2018,7,193,dry_long,1.1,18.0,9.4,13.7,59.5
2018-07-13,2018,7,194,dry_long,0.98,17.6,9.4,13.5,54.3
2018-07-14,2018,7,195,dry_long,6.48,17.3,8.8,13.1,59.6
2018-07-15,2018,7,196,dry_long,0.14,19.3,7.6,13.4,59.2
2018-07-16,2018,7,197,dry_long,1.55,18.9,8.6,13.8,60.1
2018-07-17,2018,7,198,dry_long,0.93,16.7,11.7,14.2,53.3
2018-07-18,2018,7,199,dry_long,0.72,18.6,9.9,14.3,56.2
2018-07-19,2018,7,200,dry_long,3.21,13.5,6.3,9.9,69.3
2018-07-20,2018,7,201,dry_long,0.64,17.5,8.4,13.0,52.0
2018-07-21,2018,7,202,dry_long,1.67,20.0,12.7,16.3,50.2
2018-07-22,2018,7,203,dry_long,0.75,19.8,10.1,15.0,54.5
2018-07-23,2018,7,204,dry_long,2.79,17.7,8.3,13.0,65.0
2018-07-24,2018,7,205,dry_long,0.19,17.2,9.8,13.5,52.7
2018-07-25,2018,7,206,dry_long,1.18,16.8,10.0,13.4,56.6
2018-07-26,2018,7,207,dry_long,0.81,18.7,9.5,14.1,57.2
2018-07-27,2018,7,208,dry_long,2.59,16.0,10.0,13.0,55.8
2018-07-28,2018,7,209,dry_long,0.94,15.4,11.1,13.3,58.6
2018-07-29,2018,7,210,dry_long,3.41,15.7,8.8,12.2,60.8
2018-07-30,2018,7,211,dry_long,0.26,16.2,10.9,13.6,58.3
2018-07-31,2018,7,212,dry_long,0.51,21.0,10.8,15.9,70.8
2018-08-01,2018,8,213,dry_long,0.8,15.1,9.0,12.0,56.0
2018-08-02,2018,8,214,dry_long,0.12,15.5,11.7,13.6,64.3
2018-08-03,2018,8,215,dry_long,0.14,17.5,8.8,13.1,53.5
2018-08-04,2018,8,216,dry_long,2.24,17.8,8.3,13.1,59.1
2018-08-05,2018,8,217,dry_long,0.42,19.7,9.5,14.6,56.8
2018-08-06,2018,8,218,dry_long,1.5,17.4,9.0,13.2,65.2
2018-08-07,2018,8,219,dry_long,3.48,20.4,10.9,15.7,68.3
2018-08-08,2018,8,220,dry_long,2.05,20.3,11.1,15.7,57.8
2018-08-09,2018,8,221,dry_long,0.42,17.0,10.7,13.9,43.9
2018-08-10,2018,8,222,dry_long,1.64,20.1,9.7,14.9,59.8
2018-08-11,2018,8,223,dry_long,6.67,19.7,8.5,14.1,59.3
2018-08-12,2018,8,224,dry_long,0.75,19.6,8.6,14.1,46.8
2018-08-13,2018,8,225,dry_long,5.16,18.3,10.6,14.5,67.7
2018-08-14,2018,8,226,dry_long,0.19,16.7,9.5,13.1,60.4
2018-08-15,2018,8,227,dry_long,0.46,15.8,10.9,13.4,54.8
2018-08-16,2018,8,228,dry_long,1.08,18.0,9.7,13.8,64.5
2018-08-17,2018,8,229,dry_long,1.13,17.0,8.7,12.9,49.2
2018-08-18,2018,8,230,dry_long,0.82,16.2,9.1,12.7,62.2
2018-08-19,2018,8,231,dry_long,0.71,15.1,8.1,11.6,49.3
2018-08-20,2018,8,232,dry_long,0.66,16.6,9.5,13.1,54.0
2018-08-21,2018,8,233,dry_long,0.37,19.7,10.6,15.2,58.7
2018-08-22,2018,8,234,dry_long,2.15,19.3,9.3,14.3,66.9
2018-08-23,2018,8,235,dry_long,0.77,19.4,10.2,14.8,56.9
2018-08-24,2018,8,236,dry_long,0.65,20.0,10.1,15.1,50.7
2018-08-25,2018,8,237,dry_long,2.81,18.3,9.0,13.7,58.8
2018-08-26,2018,8,238,dry_long,5.32,19.2,7.4,13.3,58.8
2018-08-27,2018,8,239,dry_long,1.38,18.4,10.9,14.6,61.1
2018-08-28,2018,8,240,dry_long,5.14,20.1,10.6,15.4,47.2
2018-08-29,2018,8,241,dry_long,3.77,21.4,9.3,15.4,64.4
2018-08-30,2018,8,242,dry_long,0.78,16.5,10.8,13.6,60.6
2018-08-31,2018,8,243,dry_long,0.95,18.9,7.4,13.2,59.3
2018-09-01,2018,9,244,dry_long,1.1,18.9,9.6,14.3,44.3
2018-09-02,2018,9,245,dry_long,0.32,18.4,9.6,14.0,65.4
2018-09-03,2018,9,246,dry_long,2.36,19.1,9.8,14.4,57.5
2018-09-04,2018,9,247,dry_long,2.28,16.5,9.2,12.8,51.7
2018-09-05,2018,9,248,dry_long,0.54,15.0,11.0,13.0,65.4
2018-09-06,2018,9,249,dry_long,0.86,15.5,9.9,12.7,65.4
2018-09-07,2018,9,250,dry_long,2.67,15.5,10.7,13.1,57.2
2018-09-08,2018,9,251,dry_long,1.84,18.1,10.4,14.3,52.1
2018-09-09,2018,9,252,dry_long,1.26,19.0,11.4,15.2,57.3
2018-09-10,2018,9,253,dry_long,0.69,17.8,8.6,13.2,61.6
2018-09-11,2018,9,254,dry_long,1.48,17.7,8.0,12.9,61.1
2018-09-12,2018,9,255,dry_long,0.39,16.9,9.0,13.0,58.1
2018-09-13,2018,9,256,dry_long,0.64,17.7,9.8,13.7,73.0
2018-09-14,2018,9,257,dry_long,0.13,16.3,9.3,12.8,52.5
2018-09-15,2018,9,258,dry_long,0.62,18.9,9.7,14.3,61.4
2018-09-16,2018,9,259,dry_long,0.62,19.0,10.5,14.7,65.3
2018-09-17,2018,9,260,dry_long,2.31,17.7,12.2,14.9,59.5
2018-09-18,2018,9,261,dry_long,0.94,17.7,8.5,13.1,55.5
2018-09-19,2018,9,262,dry_long,2.17,18.0,10.0,14.0,59.0
2018-09-20,2018,9,263,dry_long,0.89,15.4,12.1,13.8,55.9
2018-09-21,2018,9,264,dry_long,3.48,16.8,11.9,14.3,57.4
2018-09-22,2018,9,265,dry_long,0.84,18.4,10.1,14.3,55.4
2018-09-23,2018,9,266,dry_long,1.87,17.9,10.2,14.1,62.3
2018-09-24,2018,9,267,dry_long,0.55,16.1,9.3,12.7,64.1
2018-09-25,2018,9,268,dry_long,3.17,16.0,9.2,12.6,56.9
2018-09-26,2018,9,269,dry_long,2.3,16.0,11.0,13.5,61.2
2018-09-27,2018,9,270,dry_long,0.37,17.6,9.4,13.5,62.6
2018-09-28,2018,9,271,dry_long,0.74,16.5,10.0,13.3,59.1
2018-09-29,2018,9,272,dry_long,0.11,16.9,8.9,12.9,55.8
2018-09-30,2018,9,273,dry_long,1.95,17.4,8.9,13.2,61.5
2018-10-01,2018,10,274,wet_short,5.08,14.8,6.7,10.7,78.2
2018-10-02,2018,10,275,wet_short,3.06,13.7,8.7,11.2,68.3
2018-10-03,2018,10,276,wet_short,12.88,14.1,8.1,11.1,75.2
2018-10-04,2018,10,277,wet_short,12.19,17.9,7.3,12.6,77.5
2018-10-05,2018,10,278,wet_short,7.16,11.6,6.3,8.9,77.6
2018-10-06,2018,10,279,wet_short,1.26,16.5,7.0,11.7,69.2
2018-10-07,2018,10,280,wet_short,3.18,14.9,7.7,11.3,70.7
2018-10-08,2018,10,281,wet_short,4.87,17.2,6.4,11.8,81.8
2018-10-09,2018,10,282,wet_short,6.87,14.5,8.3,11.4,78.7
2018-10-10,2018,10,283,wet_short,7.84,17.9,8.2,13.0,66.2
2018-10-11,2018,10,284,wet_short,2.21,15.8,6.4,11.1,73.5
2018-10-12,2018,10,285,wet_short,1.3,14.0,9.0,11.5,82.5
2018-10-13,2018,10,286,wet_short,7.69,15.2,5.7,10.4,84.2
2018-10-14,2018,10,287,wet_short,19.73,14.2,8.9,11.5,73.8
2018-10-15,2018,10,288,wet_short,5.95,15.7,6.6,11.1,73.5
2018-10-16,2018,10,289,wet_short,5.35,15.2,7.7,11.4,71.7
2018-10-17,2018,10,290,wet_short,2.7,14.9,7.5,11.2,64.1
2018-10-18,2018,10,291,wet_short,1.5,14.0,7.3,10.6,75.1
2018-10-19,2018,10,292,wet_short,4.43,15.4,7.0,11.2,74.0
2018-10-20,2018,10,293,wet_short,15.96,13.7,7.3,10.5,82.9
2018-10-21,2018,10,294,wet_short,2.65,17.2,8.4,12.8,81.9
2018-10-22,2018,10,295,wet_short,2.96,15.2,10.6,12.9,74.1
2018-10-23,2018,10,296,wet_short,1.15,17.1,9.6,13.4,68.8
2018-10-24,2018,10,297,wet_short,3.62,13.3,8.4,10.8,78.3
2018-10-25,2018,10,298,wet_short,3.02,12.3,9.1,10.7,78.7
2018-10-26,2018,10,299,wet_short,0.06,17.2,7.5,12.3,76.2
2018-10-27,2018,10,300,wet_short,2.98,13.5,7.8,10.7,79.0
2018-10-28,2018,10,301,wet_short,2.62,14.3,7.1,10.7,74.8
2018-10-29,2018,10,302,wet_short,7.14,15.2,7.1,11.1,78.9
2018-10-30,2018,10,303,wet_short,0.58,16.1,8.3,12.2,73.8
2018-10-31,2018,10,304,wet_short,0.16,14.0,6.3,10.2,73.5
2018-11-01,2018,11,305,wet_short,4.9,15.0,6.6,10.8,81.5
2018-11-02,2018,11,306,wet_short,5.56,14.9,8.4,11.6,74.5
2018-11-03,2018,11,307,wet_short,1.78,13.2,7.5,10.4,66.9
2018-11-04,2018,11,308,wet_short,10.48,15.1,8.3,11.7,75.1
2018-11-05,2018,11,309,wet_short,0.47,15.4,9.5,12.4,91.8
2018-11-06,2018,11,310,wet_short,2.23,14.7,5.3,10.0,76.4
2018-11-07,2018,11,311,wet_short,2.59,16.3,6.5,11.4,64.5
2018-11-08,2018,11,312,wet_short,1.76,13.1,7.3,10.2,67.4
2018-11-09,2018,11,313,wet_short,7.72,15.4,7.4,11.4,76.2
2018-11-10,2018,11,314,wet_short,3.09,12.9,8.2,10.6,81.3
2018-11-11,2018,11,315,wet_short,15.74,14.0,9.2,11.6,69.1
2018-11-12,2018,11,316,wet_short,5.07,11.8,8.9,10.4,82.0
2018-11-13,2018,11,317,wet_short,7.56,13.8,7.1,10.4,74.3
2018-11-14,2018,11,318,wet_short,13.64,16.7,7.9,12.3,75.0
2018-11-15,2018,11,319,wet_short,9.3,11.6,6.3,8.9,73.0
2018-11-16,2018,11,320,wet_short,2.26,15.6,9.4,12.5,74.7
2018-11-17,2018,11,321,wet_short,11.73,15.6,7.4,11.5,75.7
2018-11-18,2018,11,322,wet_short,9.92,15.8,7.1,11.4,79.7
2018-11-19,2018,11,323,wet_short,2.09,15.4,8.1,11.7,82.3
2018-11-20,2018,11,324,wet_short,5.44,16.1,6.4,11.2,71.6
2018-11-21,2018,11,325,wet_short,5.1,16.5,7.4,12.0,72.6
2018-11-22,2018,11,326,wet_short,10.96,15.6,8.2,11.9,74.0
2018-11-23,2018,11,327,wet_short,1.03,13.1,7.4,10.2,73.4
2018-11-24,2018,11,328,wet_short,0.21,15.4,7.0,11.2,62.0
2018-11-25,2018,11,329,wet_short,5.72,14.3,7.5,10.9,64.0
2018-11-26,2018,11,330,wet_short,1.7,13.9,6.7,10.3,67.7
2018-11-27,2018,11,331,wet_short,10.94,15.6,7.8,11.7,79.7
2018-11-28,2018,11,332,wet_short,0.44,14.8,8.1,11.5,77.3
2018-11-29,2018,11,333,wet_short,2.41,15.7,8.2,12.0,72.2
2018-11-30,2018,11,334,wet_short,19.0,15.7,8.3,12.0,71.1
2018-12-01,2018,12,335,dry_short,3.7,14.6,11.2,12.9,83.7
2018-12-02,2018,12,336,dry_short,1.95,17.3,7.7,12.5,62.6
2018-12-03,2018,12,337,dry_short,0.31,16.2,8.6,12.4,66.8
2018-12-04,2018,12,338,dry_short,3.87,16.5,10.2,13.3,69.1
2018-12-05,2018,12,339,dry_short,4.97,17.0,10.1,13.6,63.7
2018-12-06,2018,12,340,dry_short,3.6,19.1,8.7,13.9,61.3
2018-12-07,2018,12,341,dry_short,1.36,15.6,8.9,12.2,61.1
2018-12-08,2018,12,342,dry_short,4.18,17.2,10.8,14.0,68.8
2018-12-09,2018,12,343,dry_short,2.39,16.0,9.8,12.9,64.4
2018-12-10,2018,12,344,dry_short,2.38,16.8,10.9,13.8,70.6
2018-12-11,2018,12,345,dry_short,6.66,17.8,7.2,12.5,69.3
2018-12-12,2018,12,346,dry_short,12.08,15.3,7.9,11.6,71.9
2018-12-13,2018,12,347,dry_short,2.31,17.0,8.8,12.9,64.9
2018-12-14,2018,12,348,dry_short,5.73,15.2,8.8,12.0,56.1
2018-12-15,2018,12,349,dry_short,1.27,18.1,9.3,13.7,64.0
2018-12-16,2018,12,350,dry_short,2.38,15.1,11.5,13.3,62.6
2018-12-17,2018,12,351,dry_short,0.22,18.6,8.7,13.6,73.0
2018-12-18,2018,12,352,dry_short,8.05,18.0,9.0,13.5,63.4
2018-12-19,2018,12,353,dry_short,0.84,16.6,9.7,13.1,66.9
2018-12-20,2018,12,354,dry_short,1.72,14.3,9.1,11.7,53.9
2018-12-21,2018,12,355,dry_short,5.89,16.2,8.7,12.5,75.8
2018-12-22,2018,12,356,dry_short,3.11,17.8,8.8,13.3,70.2
2018-12-23,2018,12,357,dry_short,3.82,14.8,8.3,11.6,51.8
2018-12-24,2018,12,358,dry_short,0.22,18.9,9.1,14.0,64.6
2018-12-25,2018,12,359,dry_short,0.53,17.7,8.6,13.2,65.2
2018-12-26,2018,12,360,dry_short,5.62,17.1,8.4,12.7,59.8
2018-12-27,2018,12,361,dry_short,2.1,16.0,10.6,13.3,70.6
2018-12-28,2018,12,362,dry_short,7.27,20.0,9.6,14.8,61.4
2018-12-29,2018,12,363,dry_short,1.93,16.8,7.8,12.3,62.6
2018-12-30,2018,12,364,dry_short,4.1,15.7,9.0,12.3,53.8
2018-12-31,2018,12,365,dry_short,3.12,15.7,7.5,11.6,66.5
2019-01-01,2019,1,1,dry_short,1.4,15.6,9.6,12.6,69.5
2019-01-02,2019,1,2,dry_short,1.16,18.0,10.4,14.2,62.0
2019-01-03,2019,1,3,dry_short,1.89,17.8,8.7,13.2,63.2
2019-01-04,2019,1,4,dry_short,10.49,16.9,8.8,12.9,61.6
2019-01-05,2019,1,5,dry_short,6.23,15.4,8.6,12.0,60.8
2019-01-06,2019,1,6,dry_short,7.67,15.7,7.9,11.8,64.4
2019-01-07,2019,1,7,dry_short,2.9,14.7,7.7,11.2,52.6
2019-01-08,2019,1,8,dry_short,1.9,16.3,11.2,13.8,68.9
2019-01-09,2019,1,9,dry_short,2.11,15.2,8.9,12.1,59.2
2019-01-10,2019,1,10,dry_short,6.46,19.1,8.1,13.6,64.8
2019-01-11,2019,1,11,dry_short,4.23,17.6,8.6,13.1,67.6
2019-01-12,2019,1,12,dry_short,5.4,13.1,9.0,11.1,57.2
2019-01-13,2019,1,13,dry_short,2.95,15.0,8.5,11.8,64.9
2019-01-14,2019,1,14,dry_short,4.07,17.3,9.0,13.1,61.8
2019-01-15,2019,1,15,dry_short,0.69,13.9,9.5,11.7,67.9
2019-01-16,2019,1,16,dry_short,4.18,18.9,9.3,14.1,66.5
2019-01-17,2019,1,17,dry_short,1.27,16.7,10.8,13.7,71.4
2019-01-18,2019,1,18,dry_short,17.01,16.7,8.0,12.3,64.6
2019-01-19,2019,1,19,dry_short,1.96,17.3,9.6,13.5,63.6
2019-01-20,2019,1,20,dry_short,1.9,15.1,11.9,13.5,63.0
2019-01-21,2019,1,21,dry_short,0.21,16.3,8.8,12.5,62.6
2019-01-22,2019,1,22,dry_short,1.21,18.6,7.9,13.2,68.7
2019-01-23,2019,1,23,dry_short,0.79,15.5,11.0,13.2,70.8
2019-01-24,2019,1,24,dry_short,0.4,16.6,7.6,12.1,65.7
2019-01-25,2019,1,25,dry_short,0.72,17.4,9.9,13.6,69.3
2019-01-26,2019,1,26,dry_short,4.54,15.9,6.0,10.9,67.8
2019-01-27,2019,1,27,dry_short,6.06,18.9,9.3,14.1,74.5
2019-01-28,2019,1,28,dry_short,4.64,15.2,9.3,12.2,71.9
2019-01-29,2019,1,29,dry_short,13.23,16.2,11.8,14.0,68.3
2019-01-30,2019,1,30,dry_short,0.36,18.6,7.9,13.2,66.6
2019-01-31,2019,1,31,dry_short,0.95,16.5,9.3,12.9,71.0
2019-02-01,2019,2,32,dry_short,0.24,17.7,9.8,13.7,68.8
2019-02-02,2019,2,33,dry_short,0.15,18.7,11.8,15.3,60.5
2019-02-03,2019,2,34,dry_short,1.87,17.1,9.3,13.2,58.4
2019-02-04,2019,2,35,dry_short,1.6,15.2,8.1,11.7,64.7
2019-02-05,2019,2,36,dry_short,5.49,16.6,8.4,12.5,71.4
2019-02-06,2019,2,37,dry_short,1.24,16.5,9.3,12.9,69.3
2019-02-07,2019,2,38,dry_short,0.86,16.2,9.9,13.1,61.5
2019-02-08,2019,2,39,dry_short,0.25,18.1,9.4,13.7,56.7
2019-02-09,2019,2,40,dry_short,2.42,14.7,10.0,12.4,62.7
2019-02-10,2019,2,41,dry_short,0.97,15.9,11.3,13.6,69.8
2019-02-11,2019,2,42,dry_short,1.3,16.5,11.7,14.1,71.5
2019-02-12,2019,2,43,dry_short,4.92,16.0,8.4,12.2,56.5
2019-02-13,2019,2,44,dry_short,4.33,15.1,6.3,10.7,64.0
2019-02-14,2019,2,45,dry_short,1.38,14.3,8.0,11.1,65.7
2019-02-15,2019,2,46,dry_short,2.37,17.7,12.0,14.8,60.0
2019-02-16,2019,2,47,dry_short,0.19,14.3,8.9,11.6,60.3
2019-02-17,2019,2,48,dry_short,1.28,13.9,11.4,12.6,70.4
2019-02-18,2019,2,49,dry_short,0.97,15.7,10.6,13.2,67.1
2019-02-19,2019,2,50,dry_short,2.2,17.7,10.2,14.0,69.5
2019-02-20,2019,2,51,dry_short,0.27,17.1,9.1,13.1,65.3
2019-02-21,2019,2,52,dry_short,0.28,16.2,10.8,13.5,64.9
2019-02-22,2019,2,53,dry_short,0.16,17.3,8.8,13.1,67.0
2019-02-23,2019,2,54,dry_short,12.67,17.8,9.1,13.4,73.6
2019-02-24,2019,2,55,dry_short,4.45,15.4,9.1,12.2,74.6
2019-02-25,2019,2,56,dry_short,1.79,16.9,9.9,13.4,74.5
2019-02-26,2019,2,57,dry_short,1.16,16.6,11.4,14.0,67.9
2019-02-27,2019,2,58,dry_short,2.45,15.2,9.6,12.4,67.1
2019-02-28,2019,2,59,dry_short,2.25,17.0,9.2,13.1,62.8
2019-03-01,2019,3,60,wet_long,54.73,14.4,5.9,10.2,78.5
2019-03-02,2019,3,61,wet_long,1.08,13.4,9.1,11.3,83.5
2019-03-03,2019,3,62,wet_long,21.78,14.7,8.2,11.4,83.2
2019-03-04,2019,3,63,wet_long,2.7,11.4,6.8,9.1,71.9
2019-03-05,2019,3,64,wet_long,8.6,14.8,4.7,9.7,76.9
2019-03-06,2019,3,65,wet_long,20.72,15.9,7.4,11.7,77.4
2019-03-07,2019,3,66,wet_long,14.99,16.4,4.9,10.7,76.4
2019-03-08,2019,3,67,wet_long,17.24,15.1,7.8,11.5,82.8
2019-03-09,2019,3,68,wet_long,12.53,15.0,7.1,11.0,87.1
2019-03-10,2019,3,69,wet_long,0.95,11.8,6.5,9.2,91.9
2019-03-11,2019,3,70,wet_long,15.12,13.5,6.9,10.2,78.9
2019-03-12,2019,3,71,wet_long,2.03,14.7,3.2,9.0,88.0
2019-03-13,2019,3,72,wet_long,9.2,14.8,7.8,11.3,80.1
2019-03-14,2019,3,73,wet_long,22.57,14.4,5.9,10.2,90.3
2019-03-15,2019,3,74,wet_long,22.8,13.6,5.6,9.6,84.0
