event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit
GHE-05525,G-0028,2016-04-24,Susa,respiratory,severe,22,True,False,background_seasonal,
GHE-19930,G-0104,2017-04-17,Umubano,respiratory,severe,27,True,False,background_seasonal,
GHE-19933,G-0104,2017-05-11,Umubano,respiratory,severe,33,True,True,maternal_intragroup,
GHE-19938,G-0104,2017-06-02,Umubano,respiratory,severe,26,True,True,background_seasonal,
GHE-19949,G-0104,2017-10-24,Umubano,respiratory,severe,17,True,False,background_seasonal,
GHE-19958,G-0104,2017-12-12,Umubano,respiratory,severe,19,True,True,maternal_intragroup,
GHE-19962,G-0104,2017-12-30,Umubano,respiratory,severe,30,True,True,background_seasonal,
GHE-19963,G-0104,2018-01-06,Umubano,respiratory,severe,31,True,False,background_seasonal,
GHE-00257,G-0002,2016-12-01,Susa,respiratory,severe,28,True,False,tourism_linked,2016-11-22
GHE-00268,G-0002,2017-10-15,Susa,respiratory,severe,23,True,True,background_seasonal,
GHE-19973,G-0104,2018-02-10,Umubano,gastrointestinal,severe,25,True,True,background_seasonal,
GHE-19974,G-0104,2018-02-16,Umubano,respiratory,severe,30,True,False,maternal_intragroup,
GHE-19977,G-0104,2018-03-01,Umubano,respiratory,severe,23,True,True,maternal_intragroup,
GHE-05537,G-0028,2016-07-27,Susa,respiratory,severe,15,True,True,background_seasonal,
GHE-05538,G-0028,2016-08-21,Susa,respiratory,severe,25,True,True,maternal_intragroup,
GHE-05540,G-0028,2016-09-05,Susa,respiratory,severe,28,True,True,background_seasonal,
GHE-05462,G-0028,2015-03-02,Susa,respiratory,severe,31,True,False,background_seasonal,
GHE-05471,G-0028,2015-04-13,Susa,gastrointestinal,severe,34,True,True,background_seasonal,
GHE-05476,G-0028,2015-04-26,Susa,respiratory,severe,23,True,True,maternal_intragroup,
GHE-05488,G-0028,2015-06-30,Susa,respiratory,severe,35,True,False,tourism_linked,2015-06-27
GHE-03490,G-0024,2015-07-19,Susa,respiratory,severe,33,True,True,maternal_intragroup,
GHE-03495,G-0024,2015-10-09,Susa,respiratory,severe,34,True,True,background_seasonal,
GHE-03500,G-0024,2015-11-18,Susa,respiratory,severe,14,True,False,background_seasonal,
GHE-05489,G-0028,2015-07-24,Susa,respiratory,severe,28,True,True,background_seasonal,
GHE-05490,G-0028,2015-08-24,Susa,respiratory,severe,29,True,True,tourism_linked,2015-08-18
GHE-05492,G-0028,2015-09-19,Susa,gastrointestinal,severe,21,True,False,background_seasonal,
GHE-05503,G-0028,2015-11-17,Susa,respiratory,severe,26,True,False,background_seasonal,
GHE-05512,G-0028,2016-02-06,Susa,respiratory,severe,28,True,False,maternal_intragroup,
GHE-05513,G-0028,2016-02-07,Susa,respiratory,severe,34,True,True,background_seasonal,
GHE-03478,G-0024,2015-05-10,Susa,respiratory,severe,15,True,True,maternal_intragroup,
GHE-03488,G-0024,2015-07-09,Susa,respiratory,severe,26,True,True,tourism_linked,2015-07-06
GHE-05524,G-0028,2016-04-21,Susa,gastrointestinal,severe,16,True,True,background_seasonal,
GHE-05394,G-0027,2023-01-19,Susa,respiratory,severe,15,True,True,background_seasonal,
GHE-05396,G-0027,2023-03-06,Susa,respiratory,severe,24,True,True,tourism_linked,2023-02-22
GHE-05398,G-0027,2023-03-08,Susa,respiratory,severe,24,True,True,background_seasonal,
GHE-05410,G-0027,2023-04-07,Susa,gastrointestinal,severe,35,True,True,background_seasonal,
GHE-05411,G-0027,2023-04-09,Susa,respiratory,severe,22,True,True,tourism_linked,2023-04-06
GHE-05416,G-0027,2023-05-08,Susa,respiratory,severe,19,True,False,background_seasonal,
GHE-05420,G-0027,2023-05-20,Susa,respiratory,severe,32,True,True,maternal_intragroup,
GHE-03506,G-0024,2016-02-03,Susa,respiratory,severe,32,True,False,tourism_linked,2016-01-28
GHE-03509,G-0024,2016-02-19,Susa,respiratory,severe,32,True,False,background_seasonal,
GHE-03519,G-0024,2016-04-16,Susa,respiratory,severe,33,True,False,background_seasonal,
GHE-05428,G-0027,2023-06-17,Susa,respiratory,severe,19,True,True,tourism_linked,2023-06-15
GHE-05433,G-0027,2023-07-11,Susa,respiratory,severe,32,True,True,maternal_intragroup,
GHE-05435,G-0027,2023-08-10,Susa,respiratory,severe,25,True,True,tourism_linked,2023-08-08
GHE-05439,G-0027,2023-10-08,Susa,respiratory,severe,19,True,False,background_seasonal,
GHE-05440,G-0027,2023-10-14,Susa,respiratory,severe,20,True,False,maternal_intragroup,
GHE-05454,G-0028,2015-01-10,Susa,respiratory,severe,27,True,True,maternal_intragroup,
GHE-05384,G-0027,2022-10-29,Susa,respiratory,severe,33,True,True,background_seasonal,
GHE-05385,G-0027,2022-11-04,Susa,respiratory,severe,28,True,True,maternal_intragroup,
GHE-05387,G-0027,2022-11-30,Susa,injury,severe,32,True,True,background_seasonal,
GHE-19979,G-0104,2018-03-06,Umubano,respiratory,severe,28,True,True,maternal_intragroup,
GHE-19988,G-0104,2018-04-16,Umubano,respiratory,severe,31,True,True,maternal_intragroup,
GHE-19989,G-0104,2018-04-22,Umubano,respiratory,severe,32,True,True,background_seasonal,
GHE-19993,G-0104,2018-05-10,Umubano,respiratory,severe,24,True,False,background_seasonal,
GHE-19997,G-0104,2018-05-27,Umubano,respiratory,severe,32,True,True,maternal_intragroup,
GHE-19998,G-0104,2018-06-12,Umubano,respiratory,severe,16,True,False,maternal_intragroup,
GHE-20006,G-0104,2018-07-29,Umubano,respiratory,severe,14,True,True,tourism_linked,2018-07-21
GHE-20012,G-0104,2018-09-12,Umubano,respiratory,severe,33,True,True,tourism_linked,2018-09-02
GHE-20020,G-0104,2018-10-31,Umubano,respiratory,severe,16,True,True,background_seasonal,
GHE-20028,G-0104,2018-12-18,Umubano,respiratory,severe,31,True,True,tourism_linked,2018-12-10
GHE-20038,G-0104,2019-02-15,Umubano,respiratory,severe,18,True,False,background_seasonal,
GHE-05311,G-0027,2021-07-27,Susa,respiratory,severe,17,True,True,maternal_intragroup,
GHE-05312,G-0027,2021-08-02,Susa,respiratory,severe,31,True,True,maternal_intragroup,
GHE-05318,G-0027,2021-10-17,Susa,respiratory,severe,34,True,True,maternal_intragroup,
GHE-05326,G-0027,2021-11-18,Susa,respiratory,severe,24,True,True,background_seasonal,
GHE-03538,G-0024,2016-10-11,Susa,respiratory,severe,26,True,False,maternal_intragroup,
GHE-03548,G-0024,2016-12-18,Susa,respiratory,severe,21,True,True,maternal_intragroup,
GHE-03550,G-0024,2016-12-28,Susa,respiratory,severe,30,True,False,background_seasonal,
GHE-05329,G-0027,2021-12-17,Susa,respiratory,severe,33,True,True,background_seasonal,
GHE-05339,G-0027,2022-02-23,Susa,respiratory,severe,14,True,True,tourism_linked,2022-02-10
GHE-05342,G-0027,2022-02-27,Susa,respiratory,severe,33,True,False,background_seasonal,
GHE-05343,G-0027,2022-03-04,Susa,respiratory,severe,31,True,False,maternal_intragroup,
GHE-05353,G-0027,2022-04-24,Susa,respiratory,severe,26,True,True,maternal_intragroup,
GHE-05354,G-0027,2022-04-27,Susa,respiratory,severe,35,True,True,background_seasonal,
GHE-05367,G-0027,2022-08-21,Susa,gastrointestinal,severe,25,True,True,background_seasonal,
GHE-05373,G-0027,2022-09-22,Susa,dermatological,severe,34,True,False,background_seasonal,
GHE-03536,G-0024,2016-10-05,Susa,respiratory,severe,21,True,False,maternal_intragroup,
GHE-05289,G-0027,2021-04-18,Susa,respiratory,severe,29,True,False,maternal_intragroup,
GHE-20045,G-0104,2019-03-18,Umubano,respiratory,severe,19,True,True,background_seasonal,
GHE-20046,G-0104,2019-03-26,Umubano,respiratory,severe,25,True,True,tourism_linked,2019-03-20
GHE-20050,G-0104,2019-04-16,Umubano,respiratory,severe,26,True,True,tourism_linked,2019-04-08
GHE-20055,G-0104,2019-05-19,Umubano,respiratory,severe,25,True,True,tourism_linked,2019-05-06
GHE-20059,G-0104,2019-05-15,Umubano,respiratory,severe,15,True,True,maternal_intragroup,
GHE-20068,G-0104,2019-08-10,Umubano,respiratory,severe,24,True,True,background_seasonal,
GHE-20075,G-0104,2019-10-02,Umubano,respiratory,severe,23,True,True,maternal_intragroup,
GHE-20090,G-0104,2019-12-14,Umubano,gastrointestinal,severe,16,True,True,background_seasonal,
GHE-00226,G-0001,2023-06-02,Susa,respiratory,severe,35,True,True,background_seasonal,
GHE-00237,G-0001,2023-11-17,Susa,respiratory,severe,18,True,True,background_seasonal,
GHE-20102,G-0104,2020-03-02,Umubano,injury,severe,31,True,True,background_seasonal,
GHE-05303,G-0027,2021-05-25,Susa,respiratory,severe,24,True,True,maternal_intragroup,
GHE-05305,G-0027,2021-06-13,Susa,respiratory,severe,14,True,True,background_seasonal,
GHE-05310,G-0027,2021-07-17,Susa,respiratory,severe,31,True,False,maternal_intragroup,
GHE-05226,G-0027,2020-03-07,Susa,dermatological,severe,17,True,True,background_seasonal,
GHE-05229,G-0027,2020-03-20,Susa,respiratory,severe,27,True,True,background_seasonal,
GHE-05232,G-0027,2020-04-04,Susa,respiratory,severe,15,True,True,background_seasonal,
GHE-03569,G-0024,2017-06-05,Susa,respiratory,severe,33,True,False,tourism_linked,2017-05-29
GHE-03570,G-0024,2017-06-16,Susa,respiratory,severe,15,True,True,tourism_linked,2017-06-02
GHE-03577,G-0024,2017-08-06,Susa,respiratory,severe,31,True,False,maternal_intragroup,
GHE-05241,G-0027,2020-05-22,Susa,respiratory,severe,32,True,True,background_seasonal,
GHE-05242,G-0027,2020-06-09,Susa,respiratory,severe,35,True,True,tourism_linked,2020-05-31
GHE-05250,G-0027,2020-08-08,Susa,respiratory,severe,20,True,True,tourism_linked,2020-07-31
GHE-05255,G-0027,2020-09-08,Susa,respiratory,severe,31,True,True,background_seasonal,
GHE-05266,G-0027,2020-11-25,Susa,respiratory,severe,34,True,True,background_seasonal,
GHE-03557,G-0024,2017-03-01,Susa,dermatological,severe,14,True,True,background_seasonal,
GHE-03558,G-0024,2017-03-11,Susa,respiratory,severe,29,True,False,maternal_intragroup,
GHE-03567,G-0024,2017-05-26,Susa,respiratory,severe,14,True,True,background_seasonal,
GHE-05285,G-0027,2021-03-18,Susa,respiratory,severe,27,True,True,maternal_intragroup,
GHE-05161,G-0027,2019-01-13,Susa,other,severe,29,True,True,background_seasonal,
GHE-20111,G-0104,2020-04-20,Umubano,respiratory,severe,14,True,True,background_seasonal,
GHE-20113,G-0104,2020-04-29,Umubano,respiratory,severe,35,True,True,background_seasonal,
GHE-20114,G-0104,2020-05-01,Umubano,respiratory,severe,14,True,True,background_seasonal,
GHE-20115,G-0104,2020-05-09,Umubano,respiratory,severe,34,True,False,background_seasonal,
GHE-20116,G-0104,2020-05-08,Umubano,respiratory,severe,18,True,True,maternal_intragroup,
GHE-20122,G-0104,2020-06-25,Umubano,respiratory,severe,25,True,True,background_seasonal,
GHE-20124,G-0104,2020-07-12,Umubano,respiratory,severe,32,True,True,background_seasonal,
GHE-20139,G-0104,2020-11-21,Umubano,injury,severe,16,True,True,background_seasonal,
GHE-20153,G-0104,2021-02-23,Umubano,respiratory,severe,15,True,True,maternal_intragroup,
GHE-00223,G-0001,2023-05-10,Susa,gastrointestinal,severe,22,True,True,background_seasonal,
GHE-20161,G-0104,2021-03-22,Umubano,respiratory,severe,15,True,True,background_seasonal,
GHE-05165,G-0027,2019-02-01,Susa,respiratory,severe,30,True,True,background_seasonal,
GHE-05173,G-0027,2019-04-12,Susa,respiratory,severe,16,True,True,background_seasonal,
GHE-05180,G-0027,2019-05-06,Susa,other,severe,25,True,True,background_seasonal,
GHE-05187,G-0027,2019-06-01,Susa,gastrointestinal,severe,16,True,True,background_seasonal,
GHE-03602,G-0024,2018-01-14,Susa,respiratory,severe,20,True,True,background_seasonal,
GHE-03605,G-0024,2018-02-09,Susa,respiratory,severe,24,True,True,tourism_linked,2018-01-28
GHE-03606,G-0024,2018-02-08,Susa,respiratory,severe,35,True,True,maternal_intragroup,
GHE-03610,G-0024,2018-02-23,Susa,respiratory,severe,18,True,True,background_seasonal,
GHE-03611,G-0024,2018-02-26,Susa,dermatological,severe,27,True,False,background_seasonal,
GHE-03616,G-0024,2018-03-19,Susa,respiratory,severe,29,True,True,maternal_intragroup,
GHE-05128,G-0027,2018-05-27,Susa,respiratory,severe,25,True,True,background_seasonal,
GHE-05132,G-0027,2018-07-14,Susa,respiratory,severe,33,True,False,maternal_intragroup,
GHE-05133,G-0027,2018-07-18,Susa,respiratory,severe,33,True,True,background_seasonal,
GHE-05134,G-0027,2018-07-29,Susa,dermatological,severe,26,True,True,background_seasonal,
GHE-05144,G-0027,2018-10-15,Susa,respiratory,severe,32,True,True,maternal_intragroup,
GHE-05151,G-0027,2018-11-08,Susa,respiratory,severe,16,True,True,background_seasonal,
GHE-03590,G-0024,2017-11-12,Susa,respiratory,severe,27,True,False,background_seasonal,
GHE-03597,G-0024,2017-12-15,Susa,other,severe,21,True,True,background_seasonal,
GHE-03599,G-0024,2017-12-25,Susa,respiratory,severe,31,True,False,maternal_intragroup,
GHE-05153,G-0027,2018-12-10,Susa,dermatological,severe,15,True,True,background_seasonal,
GHE-05031,G-0027,2016-12-27,Susa,respiratory,severe,22,True,True,maternal_intragroup,
GHE-05040,G-0027,2017-02-17,Susa,respiratory,severe,16,True,True,background_seasonal,
GHE-05050,G-0027,2017-04-21,Susa,dermatological,severe,18,True,True,background_seasonal,
GHE-05058,G-0027,2017-05-20,Susa,respiratory,severe,23,True,True,background_seasonal,
GHE-05064,G-0027,2017-06-04,Susa,respiratory,severe,32,True,False,tourism_linked,2017-05-28
GHE-05071,G-0027,2017-08-10,Susa,respiratory,severe,29,True,True,tourism_linked,2017-08-06
GHE-05074,G-0027,2017-08-27,Susa,respiratory,severe,26,True,True,background_seasonal,
GHE-05079,G-0027,2017-09-30,Susa,respiratory,severe,17,True,False,background_seasonal,
GHE-03625,G-0024,2018-04-11,Susa,respiratory,severe,25,True,True,maternal_intragroup,
GHE-03628,G-0024,2018-04-16,Susa,respiratory,severe,32,True,True,tourism_linked,2018-04-14
GHE-03630,G-0024,2018-04-26,Susa,respiratory,severe,34,True,True,background_seasonal,
GHE-05089,G-0027,2017-11-14,Susa,respiratory,severe,14,True,True,background_seasonal,
GHE-05099,G-0027,2018-01-07,Susa,respiratory,severe,32,True,False,background_seasonal,
GHE-05100,G-0027,2018-01-09,Susa,respiratory,severe,23,True,True,background_seasonal,
GHE-05106,G-0027,2018-03-02,Susa,respiratory,severe,18,True,True,tourism_linked,2018-02-17
GHE-05114,G-0027,2018-04-04,Susa,respiratory,severe,16,True,True,tourism_linked,2018-03-29
GHE-05014,G-0027,2016-10-22,Susa,respiratory,severe,18,True,True,background_seasonal,
GHE-05019,G-0027,2016-11-10,Susa,dermatological,severe,14,True,True,background_seasonal,
GHE-05020,G-0027,2016-11-18,Susa,other,severe,20,True,True,background_seasonal,
GHE-20162,G-0104,2021-03-30,Umubano,respiratory,severe,25,True,False,background_seasonal,
GHE-20163,G-0104,2021-04-02,Umubano,respiratory,severe,27,True,True,background_seasonal,
GHE-20164,G-0104,2021-04-05,Umubano,respiratory,severe,17,True,True,background_seasonal,
GHE-20165,G-0104,2021-04-06,Umubano,injury,severe,33,True,False,background_seasonal,
GHE-20172,G-0104,2021-05-07,Umubano,gastrointestinal,severe,34,True,True,background_seasonal,
GHE-20180,G-0104,2021-07-21,Umubano,respiratory,severe,28,True,True,tourism_linked,2021-07-09
GHE-20182,G-0104,2021-08-10,Umubano,respiratory,severe,17,True,True,tourism_linked,2021-07-31
GHE-20186,G-0104,2021-08-29,Umubano,respiratory,severe,32,True,True,maternal_intragroup,
GHE-20192,G-0104,2021-10-10,Umubano,gastrointestinal,severe,32,True,True,background_seasonal,
GHE-20202,G-0104,2021-11-21,Umubano,dermatological,severe,21,True,True,background_seasonal,
GHE-00208,G-0001,2023-01-05,Susa,respiratory,severe,33,True,False,tourism_linked,2022-12-30
GHE-20209,G-0104,2022-01-12,Umubano,respiratory,severe,21,True,False,background_seasonal,
GHE-04957,G-0027,2015-10-25,Susa,injury,severe,28,True,True,background_seasonal,
GHE-04968,G-0027,2016-01-01,Susa,respiratory,severe,15,True,True,tourism_linked,2015-12-27
GHE-04969,G-0027,2016-01-11,Susa,respiratory,severe,31,True,True,tourism_linked,2015-12-28
GHE-04971,G-0027,2016-01-14,Susa,respiratory,severe,14,True,True,background_seasonal,
GHE-03651,G-0024,2018-09-30,Susa,respiratory,severe,33,True,True,maternal_intragroup,
GHE-03652,G-0024,2018-10-03,Susa,respiratory,severe,22,True,True,background_seasonal,
GHE-03659,G-0024,2018-11-10,Susa,gastrointestinal,severe,27,True,True,background_seasonal,
GHE-03660,G-0024,2018-11-11,Susa,respiratory,severe,27,True,True,background_seasonal,
GHE-03661,G-0024,2018-11-13,Susa,respiratory,severe,18,True,True,background_seasonal,
GHE-04979,G-0027,2016-03-09,Susa,respiratory,severe,32,True,True,background_seasonal,
GHE-04985,G-0027,2016-03-24,Susa,respiratory,severe,34,True,False,maternal_intragroup,
GHE-04992,G-0027,2016-05-05,Susa,respiratory,severe,23,True,True,background_seasonal,
GHE-04999,G-0027,2016-07-17,Susa,respiratory,severe,18,True,True,maternal_intragroup,
GHE-05001,G-0027,2016-08-05,Susa,respiratory,severe,29,True,True,maternal_intragroup,
GHE-03643,G-0024,2018-07-25,Susa,respiratory,severe,26,True,True,tourism_linked,2018-07-14
GHE-03647,G-0024,2018-08-18,Susa,injury,severe,33,True,True,background_seasonal,
GHE-04874,G-0026,2023-03-15,Susa,respiratory,severe,29,True,True,background_seasonal,
GHE-04888,G-0026,2023-05-23,Susa,injury,severe,23,True,True,background_seasonal,
GHE-04889,G-0026,2023-05-27,Susa,respiratory,severe,22,True,True,background_seasonal,
GHE-04899,G-0026,2023-10-03,Susa,respiratory,severe,25,True,True,tourism_linked,2023-09-25
GHE-04906,G-0026,2023-10-17,Susa,injury,severe,14,True,True,background_seasonal,
GHE-04921,G-0027,2015-02-25,Susa,respiratory,severe,22,True,True,background_seasonal,
GHE-04922,G-0027,2015-03-06,Susa,respiratory,severe,28,True,True,tourism_linked,2015-02-24
GHE-03673,G-0024,2019-02-03,Susa,respiratory,severe,19,True,False,maternal_intragroup,
GHE-03678,G-0024,2019-03-28,Susa,respiratory,severe,33,True,True,background_seasonal,
GHE-04929,G-0027,2015-04-02,Susa,respiratory,severe,30,True,True,maternal_intragroup,
GHE-04939,G-0027,2015-05-14,Susa,respiratory,severe,18,True,True,background_seasonal,
GHE-04940,G-0027,2015-06-17,Susa,gastrointestinal,severe,19,True,True,background_seasonal,
GHE-04942,G-0027,2015-07-04,Susa,respiratory,severe,17,True,False,maternal_intragroup,
GHE-04947,G-0027,2015-08-03,Susa,respiratory,severe,35,True,False,maternal_intragroup,
GHE-04950,G-0027,2015-08-30,Susa,respiratory,severe,25,True,True,background_seasonal,
GHE-04954,G-0027,2015-10-17,Susa,respiratory,severe,26,True,True,maternal_intragroup,
GHE-04834,G-0026,2022-05-23,Susa,respiratory,severe,21,True,True,maternal_intragroup,
GHE-04840,G-0026,2022-08-05,Susa,respiratory,severe,33,True,True,background_seasonal,
GHE-20211,G-0104,2022-01-30,Umubano,respiratory,severe,24,True,False,background_seasonal,
GHE-20217,G-0104,2022-03-13,Umubano,respiratory,severe,31,True,False,tourism_linked,2022-03-02
GHE-20220,G-0104,2022-03-17,Umubano,respiratory,severe,30,True,True,maternal_intragroup,
GHE-20223,G-0104,2022-03-26,Umubano,respiratory,severe,18,True,False,background_seasonal,
GHE-20227,G-0104,2022-04-06,Umubano,gastrointestinal,severe,28,True,True,background_seasonal,
GHE-20232,G-0104,2022-05-01,Umubano,respiratory,severe,14,True,False,background_seasonal,
GHE-00185,G-0001,2021-12-17,Susa,respiratory,severe,32,True,True,tourism_linked,2021-12-12
GHE-00186,G-0001,2022-02-02,Susa,respiratory,severe,33,True,True,tourism_linked,2022-01-23
GHE-00189,G-0001,2022-02-11,Susa,respiratory,severe,27,True,True,background_seasonal,
GHE-00191,G-0001,2022-02-27,Susa,gastrointestinal,severe,28,True,True,background_seasonal,
GHE-20241,G-0104,2022-05-31,Umubano,respiratory,severe,33,True,True,background_seasonal,
